"regulatoryGene","targetGene","weight"
"EIF3E","GZMH",0.0133128222093542
"RPS5","IFNG",0.0133127212461001
"PTPRC","GNLY",0.0133102558724422
"FGR","BIN2",0.0133098664537135
"CD5","CD2",0.0133079506193189
"CD19","IL2RB",0.0133079462181861
"CD69","ZNF683",0.0133030163165083
"CD27","IL2RB",0.0133010166514335
"CD28","FCGR3B",0.0132996854957032
"IFNG","CTLA4",0.0132957519588542
"CD3D","TIGIT",0.0132954185395805
"NKG7","RSL1D1",0.0132951303907582
"TBX21","MYO1F",0.013294575290906
"WDR43","MYO1F",0.01329435458178
"FGFBP2","CD8B",0.0132940221238171
"FCGR3A","GNLY",0.0132935296597309
"NPM1","IL2RB",0.0132928912935538
"ACTN1","NOP53",0.0132905179986826
"IFNG","CD4",0.0132880523144934
"IL10RA","NOP53",0.0132832459011024
"FCGR3B","GZMK",0.0132785308947362
"CD3D","ARHGAP25",0.0132767596118152
"CD27","SELPLG",0.013276719248583
"GNLY","CD27",0.0132745090408323
"CD8B","KLRB1",0.0132741892567368
"CCR7","S1PR5",0.0132672177306885
"EEF2","RSL1D1",0.0132668017983864
"RSL1D1","ACTN1",0.0132666621866898
"TIGIT","GZMB",0.0132658333518151
"GZMB","CD5",0.0132654639324554
"ITGAM","CD3E",0.0132585389161945
"TOMM7","WDR43",0.0132576749292475
"CD8A","CTLA4",0.0132561000770166
"KLRF1","RSL1D1",0.0132549212668111
"TOMM7","IL10RA",0.0132529014600593
"NPM1","IL2RA",0.0132483328584372
"BIN2","MYO1G",0.0132472447759779
"CD2","EEF2",0.0132440719016447
"CD2","CD8B",0.0132430016985959
"IL7R","CD69",0.013242369475402
"IL7R","GIMAP5",0.0132419604198171
"GZMB","GIMAP5",0.0132382374317731
"GIMAP5","CD6",0.0132363004606706
"GNLY","AIF1",0.0132353016810637
"FGR","FCMR",0.0132351130368238
"CD3D","IFNG",0.0132349573933887
"IL2RB","ITGAM",0.0132332719012812
"RPS5","CD8A",0.0132316834401646
"NPM1","IFNG",0.0132310000618179
"NOP53","NKG7",0.0132307131546618
"GZMK","GZMH",0.0132296847239153
"GZMB","CCR7",0.0132283590398896
"NKG7","GZMH",0.0132261572531658
"CTLA4","BIN2",0.0132258421895556
"CD14","IL10RA",0.0132254690383436
"STK10","CD69",0.0132250732877881
"KLRB1","IFNG",0.0132231387261826
"NKG7","ITGB2",0.0132220098760724
"NOP53","FLNA",0.0132197155887573
"EEF2","CD6",0.013218811545317
"GNLY","IL2RA",0.0132179615116208
"GNLY","RACK1",0.0132166380736144
"FCGR3B","CD19",0.0132156127348287
"GZMK","CTLA4",0.0132150381505102
"GZMK","PRF1",0.0132150121274802
"GZMH","GNLY",0.0132143071533277
"EMP3","SELL",0.0132122584726765
"CD27","IL10RA",0.0132111378945559
"GNLY","CD14",0.0132087141816067
"FLNA","BIN2",0.0132068609616035
"TBX21","KLRF1",0.0132033304436393
"GZMK","CD52",0.0132026303186166
"EIF3L","IFNG",0.0131997680735922
"ITGAM","TBX21",0.0131997440593052
"LTB","FCRL3",0.0131982524547182
"FGR","IFNG",0.0131981432565908
"NKG7","MYO1F",0.0131970596817093
"VCL","EMP3",0.0131931589294457
"S1PR5","KLRF1",0.0131892144321978
"GZMH","ITGB2",0.0131885826515376
"CCR7","STK10",0.0131855819834625
"FCGR3A","RACK1",0.0131845744793854
"GZMK","LTB",0.0131825719421797
"RSL1D1","FCGR3B",0.0131796878193995
"CD2","CD6",0.0131791820165685
"PTPRC","CD27",0.0131768802914069
"PLEK","NPM1",0.0131748315693661
"CD3G","CD69",0.0131736516041322
"IL17RA","FLNA",0.013171088948035
"CD3D","KLRB1",0.0131707837035936
"CD28","GZMH",0.0131690443821173
"SELL","KLRD1",0.0131690413940091
"CD19","EIF3L",0.013167769449818
"CD8B","CCR7",0.0131632131108751
"PLEK","RPS5",0.0131607432633748
"CD3G","CD2",0.0131585593182958
"PRF1","RSL1D1",0.0131572964267442
"PTPRC","RPS8",0.0131564383919513
"CD4","IL2RA",0.0131558924982807
"ITGB2","GPR183",0.0131557348632233
"CD52","GZMH",0.013155246150397
"IL7R","ZNF683",0.0131539189731744
"CD8A","EMP3",0.0131510675850168
"CD6","GNLY",0.0131509132155274
"FCGR3A","IL2RB",0.0131507573958237
"NPM1","CD6",0.013150141611786
"GZMB","LTB",0.0131455934020516
"BIN2","LTB",0.0131450793207049
"KLRB1","LTB",0.0131444332946008
"ITGAM","RPS5",0.0131437814600315
"PTPRC","SAMD3",0.0131433914564576
"ITGAM","CCR7",0.0131429720821096
"CD5","GZMB",0.0131424872151932
"PTPRC","ITGB2",0.0131407715440171
"NOP53","TIGIT",0.0131380383382171
"EIF3E","KLRB1",0.0131371850185149
"CD52","CD8B",0.0131320005916698
"CD8B","AIF1",0.0131304597246282
"EEF1B2","TBX21",0.0131296712253102
"PRF1","CD27",0.0131293437093906
"S1PR5","GNLY",0.0131282781357056
"GZMB","FGR",0.0131246900693441
"CD3E","GNLY",0.0131232130304319
"CD6","CD3D",0.0131221722402088
"CD3E","IL7R",0.013121558621522
"CCR7","CD300A",0.0131214813341553
"RPS8","CD4",0.0131200758327916
"CCR7","CD28",0.013118414388786
"PTPRC","FGR",0.0131179011777156
"CD3G","FCMR",0.013117537319288
"GZMK","TBX21",0.0131144641330467
"TOMM7","CD52",0.0131137336543828
"RACK1","IL10RA",0.0131133075522008
"BIN2","GZMK",0.0131130796662961
"IL2RB","EIF3L",0.0131126478092162
"GZMH","EIF3E",0.0131124990203443
"EIF3L","GZMH",0.0131107109609153
"FCRL3","BTLA",0.0131092895516616
"KLRB1","ARHGAP25",0.0131092588152566
"CTLA4","CD8A",0.0131089589974129
"GZMH","IL10RA",0.0131087625885857
"CD300A","GNLY",0.0131074631828199
"IL10RA","CD27",0.0131044076426848
"CD3E","APEX1",0.0131043187793492
"FGFBP2","IL10RA",0.0131026833445836
"S1PR5","IL2RB",0.0131026080766418
"ITGAM","CD2",0.0131019250477463
"NOP53","ZNF683",0.0131002500566651
"PRF1","LTB",0.0130981198997827
"GIMAP5","FGFBP2",0.0130959541703671
"FCGR3A","IL7R",0.0130953387273237
"RACK1","FCGR3A",0.0130949854831266
"CCR7","IFNG",0.0130945618688052
"GZMH","CD14",0.0130927533565214
"BTLA","CD8B",0.0130923819863347
"STK10","CD3G",0.0130910674620046
"PTPRC","EEF2",0.0130892209698855
"SAMD3","CD4",0.0130890660519381
"CTLA4","GZMK",0.0130877598822996
"FCGR3A","IL2RA",0.0130875893671608
"PLEK","CD8A",0.0130866680193514
"RSL1D1","CD19",0.0130848636736356
"CD3G","EIF3E",0.0130846175373807
"NOP53","CD27",0.0130831349688486
"ARHGAP25","FCGR3B",0.0130828915160554
"GIMAP8","KLRF1",0.0130813652598481
"TBX21","GNLY",0.0130794770844712
"CD4","GZMK",0.013078518747304
"EMP3","EIF3L",0.0130773503316454
"PRF1","GIMAP5",0.0130764199251041
"EEF1B2","GZMB",0.0130764064404363
"IFNG","FCRL3",0.0130761835286656
"EEF1B2","PRF1",0.0130739021077347
"EEF1B2","GZMH",0.0130711175632824
"CD19","ZNF683",0.013070272093958
"FGFBP2","CD27",0.0130695714073182
"NPM1","CTLA4",0.0130664591666692
"CD300A","CD19",0.0130658272626098
"GZMK","RPS5",0.0130649148996766
"CD28","PTPRC",0.0130629496417908
"CD3E","FCRL3",0.0130623751160632
"CD8A","SELPLG",0.0130615860405129
"CD19","CD2",0.0130597490470324
"FGFBP2","KLRF1",0.0130585290385705
"NOP53","CD5",0.0130575724195416
"S1PR5","CTLA4",0.0130571950443706
"FCGR3A","CD69",0.0130557494661215
"CD14","LTB",0.0130523217293234
"IL10RA","NPM1",0.0130516378081726
"RPS5","FCGR3B",0.0130514360804231
"CD19","IL2RA",0.0130506916143926
"AIF1","PRF1",0.0130498510094676
"CCR7","NKG7",0.0130485002996542
"CD8B","CD3D",0.0130484621966973
"IL2RA","CD3G",0.0130463954028046
"KLRB1","FGR",0.0130460885503821
"EEF1B2","SELPLG",0.013045809680441
"STK10","ITGAM",0.0130457723668473
"RPS5","CD69",0.0130437349225996
"CD3E","ITGB2",0.0130426870638455
"CCR7","EEF2",0.0130414929825395
"EIF3E","KLRF1",0.0130409831556022
"FGFBP2","CD2",0.013039827795355
"PLEK","IL2RB",0.0130391003497257
"CD69","NOP53",0.0130370722759323
"CD52","FCGR3B",0.0130352186606208
"KLRF1","IFNG",0.0130335072280836
"CD5","MYO1G",0.0130330450800079
"KLRD1","GZMK",0.0130321354206274
"RPS5","IL10RA",0.0130299460808396
"TBX21","GIMAP5",0.0130296814803596
"KLRB1","CD3E",0.0130277611313819
"PTPRC","EEF1B2",0.0130271066111044
"IL10RA","CD5",0.0130267593869989
"NKG7","SELPLG",0.0130266253115913
"TBX21","NKG7",0.0130264763364249
"FGFBP2","TOMM7",0.0130244908834447
"NPM1","IL10RA",0.0130244513009027
"TBX21","MYO1G",0.0130222101843666
"CD27","KLRB1",0.0130221902652475
"CD2","CD3E",0.0130216832377473
"ARHGAP25","SELL",0.0130215184435089
"KLRD1","ITGAM",0.0130187704561634
"CD8A","RACK1",0.0130184578828809
"NKG7","RPS5",0.0130174427175881
"CD28","IL17RA",0.0130170762333888
"CD3E","TBX21",0.0130154849351536
"CD19","SAMD3",0.0130151268250013
"RACK1","CD3D",0.0130145466377066
"CD69","KLRF1",0.0130144054691001
"CD2","CD3G",0.0130135964780856
"TIGIT","CD19",0.0130135447641881
"FCGR3A","SAMD3",0.013013298545213
"VCL","RACK1",0.0130121226483741
"EIF3E","TIGIT",0.0130121012660169
"CTLA4","SAMD3",0.0130119846922665
"GZMH","FLNA",0.0130100344943454
"GZMB","CD52",0.0130084319909852
"IFNG","GPR183",0.0130069728988619
"ITGAM","KLRD1",0.0130060341433311
"WDR43","ARHGAP25",0.0130044719226656
"GZMK","GPR183",0.0130034029671938
"MYO1F","STK10",0.0129984977445242
"TBX21","CD8B",0.01299803761299
"EIF3E","FCMR",0.012997941165598
"CD5","IL7R",0.0129964690889619
"CD5","PLEK",0.0129957354683655
"ACTN1","APEX1",0.0129950379816784
"PRF1","EEF2",0.0129928486883023
"WDR43","LTB",0.0129915111529484
"NPM1","KLRB1",0.0129891382669368
"CD8B","SELPLG",0.0129885175463807
"CD14","SAMD3",0.0129882317265076
"CD6","IL10RA",0.0129875177754518
"BIN2","TOMM7",0.0129867157107948
"EEF1B2","GZMK",0.0129846701392804
"ACTN1","GZMB",0.0129841687180783
"ITGB2","CD28",0.0129832285623864
"LTB","SAMD3",0.0129809022648832
"CD2","FGR",0.0129795366191746
"CD8B","IL10RA",0.0129778298419963
"EEF1B2","FGFBP2",0.0129752962381257
"RSL1D1","FCGR3A",0.0129731338495507
"PLEK","S1PR5",0.0129698768578624
"FGFBP2","BIN2",0.0129685547152613
"WDR43","IL7R",0.0129666903530956
"PRF1","NPM1",0.0129648332814032
"SAMD3","LTB",0.012962943784228
"FGFBP2","CD300A",0.0129601440897575
"SAMD3","CD300A",0.0129600901272991
"KLRB1","GZMK",0.012959744780539
"CD300A","CD28",0.0129594353427201
"WDR43","TBX21",0.012958372909181
"CCR7","CD52",0.0129583232225085
"CD3G","PRF1",0.0129574097444357
"CTLA4","IL7R",0.0129544174187107
"GZMB","ZNF683",0.0129535517774946
"EIF3E","CD6",0.0129534133580345
"NPM1","ACTN1",0.0129527083846728
"IL17RA","EIF3E",0.0129508396256021
"MYO1F","CD3G",0.0129508320693359
"EEF2","CD4",0.0129498276578559
"CD8B","CD5",0.0129492327998668
"FCRL3","GNLY",0.0129473167695104
"GIMAP5","NPM1",0.0129463837845969
"CD5","FCRL3",0.0129463380683466
"AIF1","EEF2",0.0129461381137752
"ARHGAP25","LTB",0.0129449943876321
"RPS5","TBX21",0.0129443691668916
"RPS8","ACTN1",0.0129443336017474
"CD28","TBX21",0.0129436196559568
"MYO1G","BTLA",0.0129399864337852
"EEF1B2","GIMAP5",0.0129372903720042
"IL17RA","CD3G",0.0129368591470001
"PTPRC","CD52",0.0129365993501909
"SAMD3","CD27",0.0129361769422778
"EIF3L","MYO1G",0.0129354962613691
"AIF1","CD8B",0.0129343141955504
"SAMD3","GNLY",0.0129341527438623
"NPM1","GZMB",0.0129318719482402
"GZMH","CD8A",0.0129304047226432
"CCR7","LGALS1",0.0129299323717217
"CD5","CD14",0.0129294740889284
"CD8A","RSL1D1",0.0129289318884749
"TBX21","WDR43",0.0129271282360296
"CD3G","KLRF1",0.0129266151676597
"ZNF683","EIF3E",0.0129254912732301
"CD8A","GPR183",0.0129250217805924
"IL2RB","NOP53",0.0129239272641841
"RACK1","ITGB2",0.0129226653677452
"ARHGAP25","WDR43",0.0129191055218852
"RPS5","MYO1G",0.012916647743403
"GPR183","IFNG",0.0129164885431988
"CD8A","PTPRC",0.0129154432927684
"RPS8","SELPLG",0.0129148051467762
"PLEK","IL7R",0.0129142279503731
"RACK1","AIF1",0.0129141973727256
"CD52","ZNF683",0.0129133459108296
"GIMAP5","CD69",0.0129119135505836
"GIMAP8","RPS8",0.0129100648019301
"GIMAP5","CD300A",0.0129093143470012
"CD300A","SELL",0.0129090738674851
"S1PR5","FCGR3B",0.0129080245595403
"CD3D","IL10RA",0.0129078964323686
"CD14","CD5",0.0129073218403307
"CCR7","GZMK",0.0129069216825658
"FCGR3A","RSL1D1",0.0129065707464913
"CD300A","CD5",0.012904979359968
"EMP3","NKG7",0.012904342835407
"TIGIT","CD2",0.012903845542588
"IL10RA","EEF1B2",0.0129035768174865
"CCR7","WDR43",0.0129012700660073
"FLNA","GZMH",0.0129009142332889
"CD8A","IL10RA",0.0129007610652807
"GZMH","CD69",0.0129002257145809
"NKG7","CCR7",0.0128975996258799
"CCR7","IL2RB",0.0128963270694882
"CD2","BTLA",0.0128955513459935
"CCR7","TIGIT",0.0128932742691565
"KLRF1","CD52",0.0128916882078269
"ITGB2","RACK1",0.012891513284373
"KLRD1","BIN2",0.0128872544302158
"CD6","FCRL3",0.0128852752844915
"GZMK","NKG7",0.0128823361260845
"CD8A","GIMAP8",0.012882171495919
"GPR183","EIF3E",0.0128819468225694
"RSL1D1","KLRB1",0.0128815525553992
"SELPLG","TOMM7",0.0128814585338711
"PLEK","ACTN1",0.0128811243450185
"KLRB1","CD28",0.0128810999217024
"VCL","LTB",0.0128782981513821
"FLNA","EEF1B2",0.0128778732824008
"CD69","FGFBP2",0.0128778308940211
"RSL1D1","PLEK",0.0128751155838901
"CD8B","MYO1G",0.0128745025771371
"KLRF1","CCR7",0.012873168003897
"FCGR3B","CD6",0.0128729084447565
"FGR","KLRD1",0.0128725473982093
"NPM1","IL17RA",0.0128725438063156
"ITGB2","APEX1",0.0128722517921649
"LGALS1","IL2RA",0.0128699966068478
"PLEK","CD4",0.0128688652882937
"TBX21","LTB",0.0128685378255676
"SELPLG","EEF2",0.0128682794444155
"CD3G","IL2RB",0.0128663055024301
"CD3E","KLRF1",0.0128653614921904
"CD3G","CD4",0.0128641498351454
"CD28","GZMB",0.0128629684937999
"GZMK","FLNA",0.0128629485469732
"SELL","TBX21",0.0128623889499153
"CD5","FLNA",0.0128621197315896
"CD69","FCGR3A",0.0128618913645877
"S1PR5","ITGB2",0.0128602266583766
"BTLA","MYO1G",0.0128596672194073
"EEF1B2","WDR43",0.0128594263923439
"SAMD3","ACTN1",0.0128591889830565
"KLRF1","GPR183",0.0128547415833881
"GNLY","CCR7",0.0128534047310865
"IFNG","EIF3E",0.0128529491958928
"CD5","NKG7",0.012852211811043
"ZNF683","CD4",0.0128519597938343
"EIF3L","GNLY",0.0128490058512926
"CCR7","PLEK",0.0128450055153245
"GZMH","FCMR",0.0128448805701588
"TIGIT","GNLY",0.0128445683681995
"IL17RA","APEX1",0.0128444964202274
"CD8B","ARHGAP25",0.0128395594367979
"RPS8","CD14",0.0128392945189328
"CD3D","ITGAM",0.0128327146275794
"CD27","CD4",0.0128313981199603
"RPS8","ARHGAP25",0.0128309505680036
"NPM1","FCMR",0.0128298603503728
"AIF1","FCRL3",0.0128297820703104
"ITGB2","FCRL3",0.0128270547742402
"PTPRC","KLRF1",0.0128258787666824
"FCGR3B","KLRF1",0.0128252174838208
"KLRD1","TOMM7",0.0128251233735951
"FCMR","RACK1",0.0128242468348676
"CCR7","BIN2",0.0128236422300389
"CD300A","CD14",0.012821500393908
"TOMM7","RSL1D1",0.0128196002804588
"RACK1","KLRF1",0.0128193134344275
"SELL","AIF1",0.0128186705042842
"NOP53","NPM1",0.0128185618192538
"FCMR","MYO1F",0.0128181829975076
"RPS5","PRF1",0.012817733488168
"RPS5","IL17RA",0.0128160826260675
"IFNG","ITGB2",0.0128156881395884
"CD8A","EEF1B2",0.0128154098387311
"S1PR5","STK10",0.0128108071470113
"IL10RA","APEX1",0.0128104722272473
"AIF1","KLRD1",0.0128096870155753
"RACK1","LGALS1",0.0128095481716937
"FCMR","NPM1",0.0128080355660036
"IL2RA","SELPLG",0.0128047323286351
"MYO1F","KLRF1",0.0128007810803657
"GZMK","CD3E",0.0127996100817779
"IL7R","KLRF1",0.0127994849902374
"EEF1B2","NKG7",0.0127960291955459
"MYO1F","EIF3E",0.0127954674103408
"CD3G","IL7R",0.0127952279104796
"FGFBP2","TBX21",0.0127945123892184
"RACK1","CD14",0.0127944886351155
"FGR","GZMK",0.0127941155482325
"FGR","MYO1G",0.0127940957229859
"IL2RA","CTLA4",0.0127931829823431
"IL2RB","SELPLG",0.0127918122228301
"RPS8","NPM1",0.0127916913730238
"MYO1G","KLRB1",0.0127887806228827
"CD6","ITGB2",0.0127816163966912
"EEF1B2","CD8B",0.0127810931186258
"IL2RB","CD2",0.0127808780297205
"EIF3E","GZMB",0.0127803585756122
"SELPLG","LTB",0.0127768253882843
"CD6","GPR183",0.0127766606531731
"CD27","ITGAM",0.0127758963161867
"KLRD1","IL17RA",0.0127750752384482
"IFNG","RACK1",0.0127744946195136
"GNLY","CD8A",0.0127743759214306
"PTPRC","IL7R",0.0127716055654661
"SELL","ACTN1",0.012771286173574
"NKG7","CD8A",0.0127699057311347
"STK10","SELPLG",0.0127682215182383
"CD52","EEF1B2",0.0127677388368925
"ARHGAP25","ITGB2",0.0127671017743575
"ARHGAP25","CD6",0.012766744199361
"RPS5","CD5",0.0127650182990723
"GPR183","GZMK",0.0127648664162924
"TIGIT","ARHGAP25",0.0127648408499895
"EIF3L","BTLA",0.0127639651170264
"IL7R","IL2RB",0.0127628707655346
"ITGAM","KLRB1",0.0127603821676015
"RPS8","BTLA",0.0127599485358175
"CD8A","GNLY",0.0127595081364357
"CD5","IFNG",0.0127582521431006
"CD52","CD6",0.0127567617903592
"TOMM7","PRF1",0.0127551512884223
"CD8A","GZMB",0.0127543917714566
"NKG7","CD4",0.0127525518523699
"CD8B","LTB",0.0127522320358195
"FGR","LTB",0.0127515529736486
"CD3G","ARHGAP25",0.0127511430571347
"GZMK","IL10RA",0.0127510367233644
"CD2","FCRL3",0.0127504639630418
"RACK1","IL2RB",0.0127495127539702
"CD5","LTB",0.0127478821045174
"APEX1","CD52",0.0127476545224637
"EIF3E","GNLY",0.0127472958190971
"LTB","GZMB",0.0127438160110051
"CD4","APEX1",0.0127435175160109
"WDR43","GNLY",0.0127403093620112
"NKG7","IL7R",0.0127398260602238
"PLEK","LTB",0.0127395849752275
"ZNF683","CD8B",0.0127379001550633
"IL7R","LGALS1",0.0127377375348364
"PTPRC","CD2",0.0127367702259436
"TIGIT","PRF1",0.0127358878230152
"IFNG","RPS5",0.0127355613586203
"MYO1F","CTLA4",0.0127299175190987
"CD8B","NKG7",0.0127296201231294
"GZMB","CD14",0.0127295645423137
"IL10RA","ZNF683",0.0127295440038339
"TBX21","CD3G",0.0127280067670425
"CD300A","MYO1F",0.0127271455325196
"GNLY","ZNF683",0.0127270430576862
"TBX21","TOMM7",0.0127246638434867
"LGALS1","IL7R",0.0127239962248174
"EIF3E","FGR",0.0127238510883985
"ARHGAP25","CTLA4",0.0127223568721933
"PLEK","IL2RA",0.0127220968724855
"GZMK","CCR7",0.0127220692579788
"CD14","TBX21",0.0127220687918102
"IL2RB","CD27",0.0127211344741769
"FGFBP2","CD3D",0.0127206182126799
"FGFBP2","SAMD3",0.0127206078910711
"PRF1","CD8B",0.0127195255364668
"IL17RA","SAMD3",0.0127188973066549
"FCMR","GNLY",0.0127185839660462
"KLRD1","RPS8",0.0127185701976228
"GZMK","PTPRC",0.0127183838289123
"FGR","IL7R",0.0127168662604994
"RSL1D1","GNLY",0.0127161830435794
"APEX1","LTB",0.0127148939038802
"KLRB1","EEF2",0.0127141290746946
"VCL","MYO1F",0.0127078397793997
"FLNA","CD27",0.0127041073344635
"IL7R","NPM1",0.0127038807420465
"RPS8","KLRD1",0.0127036699198971
"CD27","ARHGAP25",0.0127035159809582
"CD14","CD28",0.0127034289353623
"CD300A","KLRB1",0.012702980268861
"EIF3L","IL2RB",0.0127021593695682
"RPS5","CD3D",0.0127007251030717
"IFNG","CD27",0.0126999698028782
"CD3D","SAMD3",0.0126992888393427
"MYO1F","KLRB1",0.0126978324362797
"IFNG","PRF1",0.0126956662656737
"CD14","EIF3L",0.0126955764592902
"CD5","GPR183",0.012694434313035
"TIGIT","FCGR3B",0.0126903770140411
"CD3D","GZMB",0.0126892130473168
"RSL1D1","GZMB",0.0126862442265498
"MYO1F","FGFBP2",0.0126862120998086
"ITGAM","FLNA",0.0126844513598045
"CD3D","CTLA4",0.0126843073487585
"PLEK","RPS8",0.0126837180052281
"PLEK","CD69",0.0126826951293545
"CD19","IFNG",0.0126815713069541
"CD52","GNLY",0.0126765886590642
"ITGAM","BIN2",0.0126765377660229
"CD2","RACK1",0.0126760088701149
"CD8A","CD2",0.012673484260769
"CD19","BIN2",0.0126723872946452
"TIGIT","IL7R",0.0126723292758681
"ITGAM","IL17RA",0.0126712297992221
"EEF2","WDR43",0.0126697166107609
"GZMH","GPR183",0.0126691203175923
"EEF1B2","CTLA4",0.012668871177731
"FGFBP2","GZMB",0.0126682500428381
"KLRD1","CCR7",0.0126670582027858
"KLRF1","CD2",0.0126666066546191
"FLNA","CD5",0.0126647347671824
"RACK1","CD4",0.0126642860060143
"IL10RA","PRF1",0.0126633910972684
"CD8B","GNLY",0.0126623269508031
"NOP53","RPS8",0.012661740748961
"IL2RB","CD28",0.0126616111648759
"IL10RA","CCR7",0.0126611549138615
"EEF1B2","CD3G",0.0126611315149878
"RSL1D1","RACK1",0.012660532009166
"EIF3L","S1PR5",0.012658313571885
"VCL","EEF1B2",0.012658210877159
"CD28","GPR183",0.0126574761920849
"TOMM7","KLRF1",0.0126573684566451
"GZMK","ACTN1",0.0126567618552523
"S1PR5","CD2",0.0126561715885925
"CCR7","MYO1F",0.0126545259306591
"SAMD3","BTLA",0.0126522629976004
"RSL1D1","MYO1F",0.0126521929333718
"CCR7","FLNA",0.0126521677340101
"RPS5","CCR7",0.0126519502249368
"FCGR3A","CD4",0.0126516957579067
"BIN2","WDR43",0.0126511684662328
"IL7R","NKG7",0.0126497611002548
"TBX21","EEF2",0.0126495747230618
"IL2RB","KLRF1",0.0126474813223208
"RACK1","SAMD3",0.012646524229645
"KLRF1","IL7R",0.0126457664649824
"MYO1F","MYO1G",0.0126450264111838
"STK10","CCR7",0.012644729720353
"GNLY","RPS5",0.0126429947345075
"CD8B","ZNF683",0.0126412837855813
"CCR7","RACK1",0.0126406865232792
"CD2","RPS5",0.0126398389585385
"KLRF1","MYO1F",0.0126392306996096
"ITGAM","RACK1",0.0126374336427369
"ITGAM","NKG7",0.0126373293513245
"NKG7","IL10RA",0.0126370096175818
"EEF1B2","S1PR5",0.0126368440191872
"CD27","CD3G",0.0126367878119898
"PRF1","CD69",0.0126363392250425
"EIF3E","FCGR3B",0.0126360552977593
"CCR7","KLRF1",0.0126353277236833
"IL2RB","CD3D",0.0126352534109057
"KLRF1","BTLA",0.0126331264116673
"CD8B","CTLA4",0.0126325394517046
"CCR7","CD3D",0.012631648043708
"CD8A","APEX1",0.0126292638580348
"FGFBP2","GZMH",0.0126287399459386
"PLEK","GZMK",0.0126280124480719
"CD5","CD8B",0.012627590201502
"TBX21","CTLA4",0.0126275104633226
"CD69","RACK1",0.0126272868923542
"CD3D","NPM1",0.0126261117565317
"ITGAM","S1PR5",0.0126225443606335
"MYO1F","EEF2",0.0126223785026297
"TOMM7","NOP53",0.0126223762162972
"GIMAP8","FGFBP2",0.0126218892516073
"CD300A","GZMK",0.0126213772382598
"CD14","CD300A",0.0126213336837067
"BIN2","CD3G",0.0126202216581461
"CD52","PTPRC",0.0126199748487703
"FCMR","CD2",0.012619487729914
"GZMH","IL7R",0.0126190139066605
"CD52","SELPLG",0.0126186283477405
"FGFBP2","NPM1",0.0126173930076755
"RPS8","TIGIT",0.0126160212122741
"SELPLG","CD28",0.0126141434787812
"ARHGAP25","MYO1G",0.0126137534022319
"CD300A","MYO1G",0.0126125162251583
"CD3D","FGR",0.0126123189394065
"ZNF683","BTLA",0.012612016696124
"ITGB2","CD3G",0.0126119614929149
"NOP53","S1PR5",0.0126112185589185
"IL10RA","GZMB",0.0126099532813248
"CD300A","GZMB",0.0126094785271331
"VCL","EIF3L",0.0126087544434402
"GNLY","FLNA",0.0126073590426029
"CD8B","TBX21",0.0126069940663014
"LTB","WDR43",0.0126064724270489
"EMP3","CD28",0.0126045123303818
"GZMK","SELL",0.0126043611097722
"CD8B","CD8A",0.0126004014326841
"CD3D","SELPLG",0.0125991971128613
"EEF2","IL2RA",0.0125982796939286
"CD3G","ITGB2",0.0125965785864116
"CD6","SELL",0.0125937991997812
"CD14","BTLA",0.0125936590480403
"RACK1","CD8B",0.0125936502146763
"GNLY","CD300A",0.012592626372423
"IL10RA","TBX21",0.0125921234702304
"BIN2","TIGIT",0.0125867030318865
"IFNG","RPS8",0.0125866008532052
"RACK1","CD8A",0.0125863934250015
"RPS8","CD5",0.0125861730908454
"KLRD1","CD5",0.0125861310181687
"EIF3L","CD5",0.0125819151997578
"CD8B","PLEK",0.0125799286226502
"STK10","GZMK",0.0125775997993909
"CD14","IFNG",0.0125748785824625
"CD28","EEF1B2",0.0125732756003187
"EEF2","TOMM7",0.0125730179633056
"PRF1","MYO1F",0.0125724608155932
"PTPRC","EIF3E",0.012572113402554
"CD2","CD52",0.0125707385108337
"VCL","RPS5",0.0125696811802953
"PLEK","TBX21",0.0125678292301566
"EEF2","PTPRC",0.0125673229745864
"KLRB1","CD69",0.0125669440337002
"IL7R","FCGR3A",0.012565748687212
"KLRD1","IL7R",0.0125656048381219
"FCRL3","CTLA4",0.0125651423714683
"VCL","KLRD1",0.0125624831329593
"CD52","ITGAM",0.012561443990831
"GZMK","ARHGAP25",0.0125609553409772
"GZMK","GNLY",0.0125604364623231
"CD3D","S1PR5",0.0125581074306276
"EEF1B2","CD3D",0.0125575708659569
"IFNG","GZMK",0.0125570896019386
"FGR","EEF2",0.0125558960143377
"EEF2","ITGB2",0.0125553058803366
"GIMAP5","CD4",0.0125550101408363
"S1PR5","TIGIT",0.0125543934021265
"FGR","IL2RB",0.0125539270690852
"NKG7","EIF3L",0.0125508380409475
"ARHGAP25","CD52",0.0125507453418906
"TBX21","S1PR5",0.0125506077465329
"CCR7","RSL1D1",0.0125498536325392
"AIF1","PLEK",0.0125486043536221
"ITGAM","FCMR",0.0125483656770727
"PTPRC","GZMK",0.0125471584279572
"NOP53","CD4",0.0125470595557128
"NOP53","IL17RA",0.0125464296703039
"CD27","KLRD1",0.0125463896628468
"EEF1B2","CD69",0.012545965905831
"CD14","CD27",0.0125452198120712
"PLEK","GZMB",0.0125424255056665
"FCGR3A","KLRB1",0.0125421400345319
"EEF2","AIF1",0.0125410389466067
"IL7R","CTLA4",0.0125388102603266
"GNLY","PLEK",0.0125384638825712
