"regulatoryGene","targetGene","weight"
"GZMB","AIF1",0.0131007584240747
"SAMD3","STK10",0.0130975829762998
"CD3G","SAMD3",0.0130975008601967
"PTPRC","RPS5",0.0130968543729979
"KLRB1","SELPLG",0.0130960689960966
"GZMH","RPS8",0.0130942515943475
"NPM1","KLRF1",0.0130902125103723
"SAMD3","RPS5",0.0130891781433856
"EEF2","KLRD1",0.013088110915527
"CD8A","LGALS1",0.0130862134234289
"CD3D","CD6",0.0130859378189536
"EEF2","IFNG",0.0130850843845734
"PTPRC","GNLY",0.0130848226233685
"ITGB2","PLEK",0.013084238010051
"CD27","CD52",0.0130837059966
"IL2RA","EEF2",0.0130811019290396
"RPS5","CD5",0.0130806077086133
"PLEK","MYO1F",0.0130800105252764
"ITGB2","ACTN1",0.0130785299988777
"APEX1","SELL",0.0130764092713027
"CD8B","CCR7",0.0130754056697235
"SAMD3","BIN2",0.0130753456979678
"CD5","GNLY",0.0130750558493738
"FGR","CD27",0.0130749958646029
"CD28","CD27",0.0130749538885703
"EEF1B2","CD28",0.0130743896934857
"ITGB2","KLRD1",0.0130741064546052
"SAMD3","S1PR5",0.0130731995682695
"AIF1","SELPLG",0.0130721927634119
"FGFBP2","MYO1F",0.0130696510680715
"GZMB","ZNF683",0.0130677771070217
"KLRF1","EIF3E",0.0130670643081487
"IL10RA","RSL1D1",0.0130665115242568
"EEF1B2","SAMD3",0.013066134054107
"FGR","CD3D",0.0130617945359064
"CD27","BIN2",0.0130605632031874
"PTPRC","GIMAP8",0.0130579463817812
"EEF1B2","ARHGAP25",0.0130539985290261
"RSL1D1","NKG7",0.0130507102832876
"EIF3L","MYO1F",0.013050144161384
"GIMAP8","GZMK",0.0130489699119261
"FCGR3B","IL2RA",0.0130489465937428
"FGFBP2","CTLA4",0.0130474758530902
"CD8B","KLRD1",0.0130453512100874
"MYO1F","WDR43",0.0130438833695775
"WDR43","IL7R",0.0130429424788267
"ITGB2","ARHGAP25",0.013042161891264
"TIGIT","TOMM7",0.0130419795070123
"LTB","CD3G",0.013038732734723
"KLRD1","CD14",0.0130376097006926
"PLEK","APEX1",0.0130349682330593
"GZMH","CD4",0.0130347134162473
"EIF3L","SELPLG",0.0130309426965592
"ITGB2","APEX1",0.0130302674887795
"ACTN1","GZMB",0.0130297422370341
"CD2","CD8B",0.013029275979224
"GIMAP5","CD2",0.0130289842138244
"BTLA","ARHGAP25",0.0130287042277701
"CD28","CD14",0.0130267257773726
"FGR","FCGR3B",0.0130245432761178
"EEF2","APEX1",0.0130236868263467
"TBX21","LTB",0.0130204155261635
"NPM1","ACTN1",0.013019929357436
"MYO1F","CD28",0.0130169340906168
"CD6","FCGR3B",0.0130144188501921
"EEF1B2","GZMH",0.0130135760558201
"PRF1","CD27",0.0130133186489322
"EEF2","AIF1",0.0130113596516702
"GZMH","AIF1",0.0130100105708414
"S1PR5","GPR183",0.0130098719675228
"RPS5","FCMR",0.0130093039702413
"IL7R","CD27",0.0130092545870775
"CD5","CD14",0.0130092006606295
"IFNG","CD28",0.0130090150459765
"CD6","PLEK",0.0130065966479742
"IL10RA","RPS8",0.0130057122237056
"TOMM7","RPS8",0.0130049728064361
"CCR7","GIMAP8",0.0130042390903579
"IL7R","CD6",0.0130020574056112
"CD27","SELL",0.013000666152322
"MYO1F","SELPLG",0.0129987235938998
"LGALS1","BTLA",0.0129980224334613
"IL2RB","PRF1",0.0129979276260671
"CCR7","IFNG",0.0129974088352969
"GZMB","KLRB1",0.012997152885235
"GNLY","SELL",0.0129961287265216
"TIGIT","CD2",0.0129939466616879
"FGR","CD2",0.0129933955811121
"GZMH","APEX1",0.0129921900188119
"CD8A","CD3D",0.0129914305698945
"ITGAM","CD3E",0.0129902486144565
"KLRD1","CTLA4",0.0129883554294753
"S1PR5","NOP53",0.0129872684462955
"ARHGAP25","KLRD1",0.0129799538538848
"CCR7","RSL1D1",0.01297973031754
"PLEK","NKG7",0.0129764163708747
"FGFBP2","CD27",0.0129754060271271
"WDR43","CD5",0.012975346558578
"GNLY","CD3G",0.0129712215764135
"ITGB2","CD4",0.0129699368757929
"RSL1D1","GNLY",0.012969636753756
"EIF3E","GZMB",0.0129692635756523
"NKG7","IL2RA",0.0129691292767542
"RSL1D1","SAMD3",0.0129687544129508
"GPR183","LTB",0.0129683322865572
"CD8A","CD69",0.0129673145906531
"FGFBP2","CD14",0.0129670245597147
"CD27","TBX21",0.0129635670465815
"TBX21","SAMD3",0.0129629059330366
"KLRB1","CD6",0.0129614175541865
"AIF1","IL7R",0.0129608618663043
"CD14","NOP53",0.0129589906257635
"STK10","CD8B",0.0129589079920973
"CD27","CD8B",0.0129581253143025
"EIF3L","ZNF683",0.0129537997425622
"CCR7","EEF1B2",0.0129527560249222
"CCR7","CD3G",0.0129513610345798
"CD8A","EIF3L",0.012949988616074
"IL7R","ITGAM",0.0129487560926534
"CD3D","BIN2",0.0129428150708364
"IL2RB","CD14",0.0129406961793079
"ITGB2","CD2",0.0129402038471526
"LGALS1","NPM1",0.0129395069224289
"TBX21","CD8B",0.0129393381022047
"ARHGAP25","PRF1",0.0129365690233543
"EEF2","MYO1F",0.0129354420886849
"GNLY","GZMB",0.0129354393780153
"GZMH","MYO1F",0.0129348527379207
"BIN2","IFNG",0.0129333995300077
"PLEK","FCMR",0.0129329978283531
"RPS5","LTB",0.0129319210556079
"CD52","EEF2",0.0129313336951513
"IL10RA","CCR7",0.0129312677694589
"SELPLG","EMP3",0.0129304539013205
"NKG7","CD8B",0.012930039827485
"KLRD1","CD4",0.0129297981198371
"ZNF683","CD2",0.0129294714701788
"CD5","EIF3E",0.0129268201255116
"NOP53","CD3E",0.0129257057370017
"ITGB2","FCGR3B",0.0129252363006508
"CD3G","TOMM7",0.0129240479663448
"CD28","LTB",0.0129230330787865
"RSL1D1","IL2RA",0.0129227996198663
"CD3D","IL2RB",0.0129222785729759
"IL10RA","GNLY",0.0129201386694906
"TIGIT","APEX1",0.012919509757714
"ITGB2","SELL",0.0129177007059062
"RPS5","SELPLG",0.012917302050145
"CD3E","FLNA",0.0129171304226594
"CD8A","SELPLG",0.0129170158336913
"RACK1","FCGR3B",0.0129164294906654
"CD52","CCR7",0.0129161470845717
"CD27","GNLY",0.0129156947403302
"TIGIT","CD5",0.0129120951304913
"MYO1F","RPS8",0.0129108249881229
"APEX1","CD8B",0.0129097386890297
"GIMAP8","IL7R",0.0129095740815124
"RSL1D1","FCMR",0.0129090927164993
"GZMB","PLEK",0.012906735787338
"NKG7","RACK1",0.0129033534718825
"ITGAM","PTPRC",0.0129016132269523
"CD8A","CD4",0.0128996455790228
"BIN2","CD27",0.0128971262841548
"NPM1","IL7R",0.0128917457088585
"IL7R","NKG7",0.0128886677250481
"CD8B","IL2RB",0.0128883015535284
"VCL","GIMAP5",0.01288628828963
"PRF1","GIMAP8",0.0128862291045761
"VCL","CD300A",0.0128844600838576
"KLRF1","STK10",0.0128828049477134
"IL10RA","NKG7",0.012882075967729
"CD3D","RPS8",0.0128819185593039
"RPS8","GNLY",0.0128813519447912
"ITGAM","GIMAP8",0.0128809065903244
"EEF1B2","CD52",0.0128801503135007
"EIF3L","ARHGAP25",0.0128779071865411
"BTLA","CTLA4",0.0128759592449486
"PRF1","EEF2",0.0128758397582602
"GZMK","CD28",0.0128734835470941
"EIF3E","TOMM7",0.0128729172104849
"GZMH","ACTN1",0.0128718548498264
"PLEK","KLRF1",0.01287097976979
"CD28","CD52",0.0128703897184789
"PTPRC","CTLA4",0.0128691063030624
"GZMB","CCR7",0.0128671125508766
"IL10RA","KLRB1",0.0128657054395628
"TIGIT","S1PR5",0.0128652842773957
"CD8B","FGR",0.0128641675608808
"CD14","WDR43",0.0128619412714019
"GZMB","KLRD1",0.01285868767408
"NKG7","CD3E",0.0128582181242889
"CD5","EEF1B2",0.0128549049124136
"S1PR5","CD2",0.0128540275384641
"SAMD3","CD3D",0.0128540194452873
"CD2","RPS5",0.0128533852820941
"CD6","TOMM7",0.0128525393613812
"GZMK","S1PR5",0.0128523272729993
"ZNF683","CD4",0.0128520296553946
"CD6","CD4",0.0128507944254763
"TIGIT","GNLY",0.0128497296017757
"NKG7","MYO1F",0.012849473870468
"SAMD3","CD27",0.0128483729229865
"S1PR5","KLRF1",0.012846077962096
"KLRB1","IL7R",0.0128444317384796
"EIF3E","IL7R",0.0128441630364952
"EIF3E","CD3E",0.0128438900484373
"NKG7","GIMAP8",0.0128438070830697
"ITGAM","SELL",0.0128410997181151
"IL10RA","EEF1B2",0.0128407059209733
"IL2RB","MYO1F",0.0128394322136779
"WDR43","GNLY",0.0128394144002065
"NKG7","ITGAM",0.0128385068374087
"STK10","NKG7",0.0128359798574489
"GIMAP5","TOMM7",0.0128354568734764
"KLRB1","CD8A",0.0128344532158002
"EEF1B2","CD6",0.012834268209709
"NPM1","KLRD1",0.0128338737630427
"IL17RA","GZMH",0.0128333781563703
"GZMB","CD6",0.0128333312090239
"WDR43","RPS8",0.0128328945278475
"SELL","FGFBP2",0.012832663567241
"S1PR5","ARHGAP25",0.0128322487647638
"PRF1","KLRB1",0.0128309415280363
"EEF2","ITGAM",0.0128286456722036
"IL2RB","RPS8",0.0128261081072379
"CD8B","TIGIT",0.0128252633549137
"CD3G","FGFBP2",0.0128239278973626
"GNLY","FCGR3B",0.0128236423252002
"MYO1F","IL10RA",0.0128228167606918
"FGR","GZMK",0.0128223335260445
"RACK1","CD8A",0.0128221407047183
"CD5","SAMD3",0.0128198547410613
"FGR","RPS5",0.0128195575919099
"KLRF1","GIMAP5",0.0128189226495454
"IFNG","KLRF1",0.0128167273168279
"ITGB2","IL2RA",0.0128161451603317
"GZMB","ARHGAP25",0.0128157613075294
"IL2RB","KLRF1",0.0128143230721968
"RSL1D1","CD6",0.0128125045006705
"LTB","NKG7",0.0128123334792814
"EIF3L","IL7R",0.0128122987594427
"KLRF1","RACK1",0.0128097931430058
"KLRB1","ZNF683",0.0128095987269114
"IFNG","SAMD3",0.0128079042071119
"ACTN1","KLRD1",0.0128075416119234
"ARHGAP25","IL2RA",0.0128074053566188
"CD300A","IL7R",0.0128056514898333
"VCL","GZMK",0.0128041176943426
"CD27","FCGR3B",0.0128037111913278
"NPM1","IL2RB",0.0128035982685956
"CD6","FGFBP2",0.0128035365936416
"CD8A","EEF2",0.0128034708191924
"GZMB","APEX1",0.0128033549495167
"S1PR5","WDR43",0.0128026489834463
"GZMB","PTPRC",0.0128023039011508
"BIN2","CD19",0.0128010513149792
"IL2RB","IFNG",0.0128006798580253
"PTPRC","NKG7",0.0127988516092612
"EIF3E","MYO1F",0.012798811463668
"CD300A","GZMH",0.0127987541908527
"IL7R","IL2RA",0.0127974068140551
"TBX21","GZMH",0.0127955169268567
"SAMD3","CD8A",0.0127948291803105
"FGFBP2","CD3G",0.0127928994601163
"IL10RA","GIMAP5",0.0127917721756344
"GZMB","IL10RA",0.0127895827076305
"KLRD1","EEF2",0.0127883896781679
"FGFBP2","CCR7",0.0127873722444647
"TOMM7","KLRB1",0.0127869837723166
"NOP53","CD5",0.0127851345399047
"CD6","ZNF683",0.0127841948013885
"GPR183","CD27",0.0127840330976191
"CCR7","KLRD1",0.0127821251448371
"CD2","S1PR5",0.0127802330157808
"CD3G","RPS5",0.0127766556580407
"IFNG","PTPRC",0.0127752592516004
"PRF1","IL7R",0.012770250269597
"ITGAM","GZMK",0.0127701467468862
"RPS5","CD14",0.0127691230615369
"EMP3","TIGIT",0.0127685884566623
"ITGAM","CD8B",0.0127679407033308
"CD52","FCGR3A",0.0127667854222
"ARHGAP25","GZMH",0.012765948292677
"FGFBP2","FCGR3B",0.0127656582090681
"IL7R","SELPLG",0.0127608191224717
"GIMAP8","CD28",0.0127588302605868
"CD14","GZMB",0.0127582554523371
"CD5","GZMH",0.0127574867851527
"CD2","CD8A",0.0127566981893889
"AIF1","CD8B",0.0127560664721739
"FGR","IFNG",0.0127547946236694
"GIMAP5","CD300A",0.0127509598433236
"IFNG","RACK1",0.0127509231653026
"CD14","GPR183",0.0127493292551065
"S1PR5","IL2RA",0.0127481932144606
"RACK1","CD3D",0.0127471857869306
"CD14","S1PR5",0.0127466952748626
"CTLA4","CD52",0.0127462268421684
"ITGAM","GZMH",0.0127456582766705
"RSL1D1","TIGIT",0.0127432488886069
"FCGR3B","ITGB2",0.0127422854498254
"EEF2","GZMK",0.0127406462182542
"CD8B","FCGR3B",0.0127403032213018
"IL7R","CD300A",0.0127394149183887
"ARHGAP25","RPS5",0.0127388349268935
"CTLA4","TBX21",0.0127372637974309
"PRF1","BTLA",0.0127367174417039
"CD14","TBX21",0.0127365910163949
"GNLY","CD52",0.0127359667191006
"CD8B","EIF3E",0.0127335371485345
"CD6","AIF1",0.0127330680097471
"CTLA4","GZMK",0.01273254524198
"TBX21","FGR",0.0127323671237082
"PRF1","FGFBP2",0.0127285365085035
"TBX21","NKG7",0.0127284990247848
"EEF1B2","CD27",0.0127277379383597
"RSL1D1","FCGR3B",0.0127259075235783
"S1PR5","EMP3",0.0127251680203848
"CD19","S1PR5",0.012724698293972
"CD14","CD3G",0.0127242041214969
"CD5","RPS8",0.0127237086073928
"SAMD3","CD28",0.012722214130549
"FCMR","BTLA",0.012721614621768
"CD6","CD8A",0.0127206922865102
"GZMH","RPS5",0.0127205696791181
"KLRF1","GZMB",0.0127200317784764
"VCL","ZNF683",0.0127197786512727
"RPS8","FCRL3",0.0127176913581923
"MYO1F","CD52",0.0127169631583127
"FGFBP2","PRF1",0.0127157720222783
"FGFBP2","CD8A",0.0127154395982402
"EIF3L","CD27",0.0127150053860909
"EEF2","CD19",0.0127143601092161
"KLRB1","SELL",0.0127118658674484
"CD6","SELL",0.0127118279762787
"IL17RA","LTB",0.0127096669315157
"GPR183","CD2",0.0127093752391426
"RPS5","IL2RB",0.0127082169785565
"IL10RA","TOMM7",0.0127072408598966
"GZMK","TOMM7",0.0127065201230304
"STK10","APEX1",0.0127044009206933
"CD28","RSL1D1",0.0127042211329579
"GZMB","ITGAM",0.0127025014618595
"ITGAM","NOP53",0.0127022545825219
"NPM1","TBX21",0.0127019681464647
"AIF1","CD27",0.012696072522411
"STK10","IL2RB",0.01269470453595
"GPR183","S1PR5",0.0126912256707702
"CD52","GZMB",0.012690031515198
"ZNF683","RACK1",0.0126871398077693
"CD3D","PLEK",0.0126860310957451
"IL2RB","ZNF683",0.0126858963098256
"RSL1D1","IL2RB",0.0126854354132478
"SAMD3","CD69",0.0126836242193803
"TBX21","CD27",0.0126828534002453
"IFNG","GIMAP8",0.0126827750492941
"IL17RA","GZMB",0.0126821699911854
"FGFBP2","BTLA",0.0126816656258891
"BIN2","CD4",0.0126785128873828
"CD19","CD5",0.0126755152085837
"TIGIT","CD300A",0.0126755081286352
"S1PR5","CD28",0.0126754666077481
"IL7R","IFNG",0.012674091688045
"IL2RB","IL7R",0.0126708197398452
"FGR","FCGR3A",0.0126658961972902
"EIF3E","CD8B",0.0126644839230453
"RACK1","SELL",0.0126639994019876
"CD27","GZMH",0.0126637661382476
"CD14","CD300A",0.0126634920692731
"FGFBP2","RPS8",0.0126631333329365
"CD52","S1PR5",0.0126616986159037
"FGR","BTLA",0.0126610564638681
"NKG7","CTLA4",0.0126603837522439
"AIF1","EEF2",0.0126589213632835
"CD69","RSL1D1",0.0126579070554982
"PRF1","RSL1D1",0.0126573404030328
"FCRL3","FGR",0.0126573152579561
"IL2RB","FCGR3B",0.0126572736697903
"CD14","CD27",0.0126571012749232
"FGR","CD52",0.0126570150626721
"EEF1B2","FGR",0.0126565486460187
"LTB","EIF3E",0.0126564595922423
"KLRD1","RPS8",0.012654239950286
"CD27","RPS8",0.0126529370377999
"IL10RA","KLRD1",0.0126516142948447
"IL17RA","CD14",0.0126463667014078
"FGFBP2","GZMB",0.0126450639689106
"CD8B","IL2RA",0.0126436322794391
"TBX21","CD14",0.0126433445015232
"ZNF683","APEX1",0.0126429761687322
"IFNG","GZMK",0.012640568412503
"CD52","PRF1",0.0126403329710514
"PLEK","S1PR5",0.0126377800425149
"GZMK","IL10RA",0.0126376515045039
"CD3D","IL2RA",0.0126359839716007
"RPS8","CD5",0.0126356755891331
"GZMH","CD6",0.0126322919003746
"CD69","KLRB1",0.0126322804075266
"WDR43","CD3E",0.0126319596735335
"NKG7","FCRL3",0.0126311244597398
"ZNF683","RPS5",0.0126298998558029
"CD19","GIMAP5",0.0126264378749578
"CD300A","SELL",0.0126245772752842
"CD2","IFNG",0.0126244794786611
"CD19","KLRB1",0.0126240027409932
"PRF1","ARHGAP25",0.0126239823030725
"CD8A","SELL",0.0126237354775642
"RSL1D1","CTLA4",0.0126233116504699
"CD8A","CD2",0.012622801060744
"CD8B","CD300A",0.0126227106076667
"CD3E","ACTN1",0.0126211687828864
"RPS5","CD69",0.0126205712731728
"GPR183","CD52",0.0126185685729932
"ARHGAP25","CD3G",0.012618568267873
"SAMD3","IFNG",0.0126177099367504
"FGFBP2","APEX1",0.012616862309204
"LGALS1","CTLA4",0.0126150725324463
"RSL1D1","IL7R",0.0126137689165826
"FCGR3A","FLNA",0.01261232760824
"IL2RB","IL2RA",0.0126110537775079
"CD8B","KLRF1",0.012610989891739
"TBX21","FGFBP2",0.0126098565485712
"SELPLG","FGFBP2",0.0126078636915853
"RPS8","CD52",0.0126077124191132
"GZMK","CD3G",0.0126070973860854
"CD8B","SELL",0.0126065177334052
"APEX1","CD52",0.0126063450453712
"IL7R","AIF1",0.0126055296687627
"MYO1F","CTLA4",0.0126036707855329
"CD14","FGFBP2",0.012602155879444
"CD52","ARHGAP25",0.0126021114896276
"CD28","KLRF1",0.012600852596571
"KLRF1","CD3E",0.0126002328229721
"NOP53","TBX21",0.0125992207069517
"FCRL3","SELPLG",0.0125972873073879
"PTPRC","CD28",0.0125970904005869
"ITGAM","TOMM7",0.0125970190722448
"WDR43","TBX21",0.0125965293278609
"KLRD1","ITGB2",0.0125963338243122
"CD8A","GNLY",0.0125960582193871
"IL2RA","BIN2",0.0125940460634632
"RSL1D1","ITGAM",0.0125933497009934
"FGR","CTLA4",0.0125933017289184
"NKG7","PRF1",0.0125923835543014
"EIF3E","SAMD3",0.0125922972646711
"GNLY","IFNG",0.0125883462835004
"KLRB1","IL10RA",0.0125878661119461
"RACK1","CD19",0.0125877944310399
"SELL","TBX21",0.012587467436377
"CD3G","TBX21",0.0125870174999423
"SELL","ZNF683",0.0125858595374636
"FGR","TIGIT",0.0125820533826618
"EEF2","CTLA4",0.0125819184329082
"CD8B","GNLY",0.0125814685720347
"CD52","SELPLG",0.0125806747930639
"KLRF1","IL2RB",0.0125798714136713
"ITGB2","CD8A",0.012579152334085
"VCL","KLRF1",0.0125765812927366
"ITGB2","NKG7",0.0125765056986823
"CD8A","TIGIT",0.0125756096588317
"FCMR","RSL1D1",0.0125747100545226
"CD3D","TBX21",0.0125723558520554
"CD52","LTB",0.0125720445099542
"IL10RA","CD6",0.012572004336696
"CD52","CD2",0.0125717967610293
"FGR","BIN2",0.0125716305025348
"CD3D","ITGAM",0.012570830466381
"VCL","RPS5",0.0125708010000405
"CD3D","RACK1",0.0125707689411909
"CD2","EIF3L",0.012569440943576
"TIGIT","IL10RA",0.0125693550343154
"ZNF683","IL7R",0.0125691294722688
"IL10RA","CD14",0.0125686571691198
"CCR7","CD28",0.0125671819635537
"CD28","CD2",0.0125654254196377
"LTB","ZNF683",0.0125646781955366
"RSL1D1","CCR7",0.0125642906118937
"WDR43","PTPRC",0.0125638371734252
"CD28","S1PR5",0.0125612559884251
"TOMM7","GNLY",0.0125603228765844
"CD19","KLRF1",0.012559922787765
"CD28","EIF3E",0.0125558397306119
"CD19","FCRL3",0.0125556497092567
"EIF3E","GZMH",0.0125552385099772
"FCRL3","TOMM7",0.0125541678149786
"CD3D","CTLA4",0.0125529784428551
"CD28","ITGB2",0.0125529501972577
"CD69","FGFBP2",0.0125498552121283
"CD300A","IFNG",0.012549407412589
"ARHGAP25","SELL",0.0125492085196088
"CD52","IL7R",0.0125485257404906
"GPR183","NPM1",0.0125469412352744
"GPR183","IL7R",0.0125456733304505
"LTB","AIF1",0.0125447373653428
"EEF1B2","EIF3L",0.0125441235556403
"RPS5","IL2RA",0.0125407659708905
"ITGB2","LTB",0.0125395552763494
"ZNF683","SELPLG",0.0125395075609089
"ARHGAP25","LTB",0.0125394078656575
"IL10RA","GZMB",0.0125393906684644
"GZMB","WDR43",0.0125388927909434
"ITGAM","EIF3E",0.012538764745696
"LTB","KLRD1",0.0125386410780981
"MYO1F","CD2",0.012538113835419
"ZNF683","LTB",0.0125371759742769
"GZMK","SELPLG",0.0125364760893716
"CD69","RACK1",0.0125350861513023
"CD3E","GIMAP8",0.0125345082600589
"EEF2","CD2",0.0125337079611772
"NPM1","FGR",0.0125328914613291
"CD14","CTLA4",0.0125292119653083
"FGFBP2","GZMH",0.0125289858984029
"ITGAM","SELPLG",0.0125283384499887
"EEF1B2","ITGAM",0.012526991199422
"BIN2","SELPLG",0.0125252141459532
"FGFBP2","IL2RB",0.0125251623712522
"EEF1B2","PLEK",0.0125242550867361
"TBX21","APEX1",0.0125239507644516
"EEF1B2","CD14",0.0125236944254118
"WDR43","IL2RB",0.0125231360356518
"CD300A","RPS8",0.0125227390738527
"WDR43","GPR183",0.0125208453211621
"CD3E","NKG7",0.0125188006174382
"CD4","CD27",0.0125182416512277
"WDR43","GZMB",0.0125181107112024
"IFNG","CD69",0.0125177922382178
"NKG7","KLRF1",0.0125157483725448
"CD69","IL10RA",0.0125150587166529
"EEF2","CD6",0.0125139265473182
"BIN2","RPS8",0.0125121476093423
"CD3D","S1PR5",0.0125118111929708
"CCR7","KLRB1",0.0125115600956408
"GZMH","CD28",0.0125102010151129
"KLRD1","IL17RA",0.0125099821260513
"CD14","ARHGAP25",0.0125080803587587
"FCGR3A","EIF3E",0.0125078694197323
"CD52","CD3G",0.0125074322262078
"ARHGAP25","CD6",0.0125069602082817
"FLNA","SAMD3",0.012506401432778
"IL10RA","CD3D",0.0125057927031286
"NOP53","NKG7",0.012504757531831
"PLEK","FGFBP2",0.0125040303715945
"TIGIT","KLRD1",0.012502781674264
"PLEK","CD3G",0.0125008900400953
"PLEK","LGALS1",0.0125006096642893
"FGFBP2","CD19",0.0125002144951694
"FGR","WDR43",0.0125001617745412
"CD52","GNLY",0.0124996418565397
"SELL","SELPLG",0.0124989102869601
"IL10RA","CD2",0.0124984338173143
"FCRL3","STK10",0.0124979880837677
"S1PR5","TOMM7",0.012496875565242
"CD19","CD28",0.0124967496559029
"NOP53","TIGIT",0.0124965885834731
"CD14","PRF1",0.0124954967605414
"CD3G","CD27",0.0124946520632558
"KLRB1","CD300A",0.0124935240955663
"BTLA","AIF1",0.0124909694657672
"PTPRC","CD3E",0.012489122492193
"CD8B","BTLA",0.0124877315848086
"IL10RA","CD27",0.0124853309623664
"CD300A","CD27",0.0124838263294898
"EIF3E","CD300A",0.0124837505619761
"CD27","KLRF1",0.0124836322304175
"BIN2","CD8B",0.0124813346711621
"IL2RB","CD69",0.012480616701794
"GZMK","KLRF1",0.0124803534516734
"FGR","EEF1B2",0.0124802472383853
"GZMK","MYO1G",0.0124795495006391
"PLEK","GZMH",0.0124795412402072
"FCGR3B","EIF3E",0.0124750834054195
"CD300A","CD52",0.0124750358480437
"CD4","SAMD3",0.0124747043588253
"CD3G","KLRB1",0.0124743066091777
"ARHGAP25","NKG7",0.0124736973888924
"EIF3L","AIF1",0.0124719959683146
"GNLY","LTB",0.0124717281481272
"KLRF1","VCL",0.0124714548828266
"IFNG","EIF3L",0.0124708833376259
"BIN2","EIF3E",0.0124697405507276
"CD14","CD8B",0.0124694234837815
"GNLY","PTPRC",0.0124690915851623
"NOP53","CD3D",0.0124688530595156
"FCGR3B","PTPRC",0.0124655715906942
"KLRD1","NKG7",0.0124655050788302
"LTB","IFNG",0.0124632861804612
"SELPLG","FLNA",0.0124615399934349
"ACTN1","ITGAM",0.0124607965610497
"FGR","IL2RA",0.0124577021883394
"BIN2","IL7R",0.0124571157380103
"IFNG","FGR",0.0124568440274635
"CD2","WDR43",0.0124546203171329
"CD5","RPS5",0.0124520753921696
"CD3D","LTB",0.0124518308587687
"ITGAM","IL2RB",0.0124518085419363
"EEF2","CD3G",0.0124512814405222
"RACK1","NKG7",0.0124496716083447
"CD27","KLRB1",0.0124491704749612
"RPS5","ARHGAP25",0.0124487662521962
"CD8A","CD300A",0.0124476938271722
"FCMR","CD3G",0.0124442622770189
"ITGAM","CD69",0.0124430879645967
"GZMB","CD3G",0.0124419142594879
"CD3G","CD4",0.012441032528105
"CD28","CD8B",0.0124408629475628
"CD3D","NOP53",0.0124389054404929
"CD3E","EIF3E",0.0124366187173367
"CD28","GZMK",0.0124365531126338
"RACK1","CD52",0.0124340153013929
"CD4","TBX21",0.0124335453306608
"NKG7","CD5",0.0124331853115548
"CD19","EIF3L",0.012432870634418
"APEX1","ZNF683",0.0124317817408553
"CD14","ZNF683",0.012429669933062
"CD3D","CD14",0.0124294906744719
"PTPRC","CD4",0.0124290748723904
"S1PR5","EIF3L",0.0124285001573928
"CD3E","IFNG",0.0124283070761241
"SAMD3","ITGAM",0.0124264969177102
"GZMK","FCMR",0.0124261724436262
"RACK1","ARHGAP25",0.0124246901086673
"TIGIT","AIF1",0.0124228966553457
"IL10RA","CD300A",0.0124221486231202
"RPS8","CD27",0.0124197085192407
"CD52","SAMD3",0.012418936617571
"CD5","GZMB",0.0124188315986457
"RPS8","CD69",0.0124185694021885
"SELPLG","IL2RB",0.01241775957218
"GZMB","SELL",0.0124174367491957
"MYO1G","KLRD1",0.012416799313264
"CD14","CD52",0.0124148820006487
"GZMB","EIF3L",0.0124147937458114
"FCGR3B","ZNF683",0.0124128236359873
"EEF2","CD27",0.0124120576153887
"CD2","CD4",0.0124102354357068
"EEF1B2","RSL1D1",0.0124101098008387
"IL17RA","SELPLG",0.0124087934460952
"ARHGAP25","GIMAP8",0.0124086032516461
"CD3G","SELPLG",0.0124083499483285
"CD3G","CD52",0.0124080407945586
"CD52","ACTN1",0.0124079812240501
"NKG7","CD52",0.0124077449274165
"EEF1B2","S1PR5",0.0124073457771036
"CD69","BTLA",0.0124065798013256
"FCGR3B","IL10RA",0.0124063357597605
"EEF1B2","KLRD1",0.0124024234679706
"STK10","SELPLG",0.0124021547255559
"MYO1G","IFNG",0.0123992296188596
"FGFBP2","CD28",0.0123956007290846
"GZMK","CCR7",0.0123954190597228
"NKG7","CD6",0.0123929566423493
"S1PR5","TBX21",0.0123929405044951
"IL2RB","FCRL3",0.01239206511003
"PRF1","IL2RA",0.0123911530049323
"CD27","MYO1G",0.0123904052539898
"CD8A","CD5",0.0123893061729211
"CD5","CD2",0.0123874641520761
"EEF2","PTPRC",0.0123834487545559
"FGFBP2","ARHGAP25",0.0123828696296348
"PRF1","IL10RA",0.0123819019147773
"MYO1F","CCR7",0.0123805808550518
"CCR7","KLRF1",0.0123794446337511
"CD5","CD8B",0.0123784201626127
"KLRB1","FLNA",0.012377570570759
"CD28","AIF1",0.0123774720844641
"IL17RA","FGFBP2",0.01237737608902
"EEF1B2","CD2",0.0123772387358457
"ITGB2","FGFBP2",0.0123770962763559
"RPS5","GNLY",0.0123766257198626
"KLRD1","CD8B",0.0123764117591115
"CD28","ZNF683",0.0123762514270339
"GZMH","ARHGAP25",0.0123762204216849
"CD14","EIF3L",0.0123761511122814
"EIF3L","CD4",0.012376029743766
"RACK1","GNLY",0.0123758313132407
"FCGR3A","CD8B",0.0123756621045802
"TIGIT","FGFBP2",0.0123748540118674
"KLRD1","BTLA",0.0123735253784462
"ITGAM","APEX1",0.012373256186569
"CD300A","PRF1",0.0123722738326591
"AIF1","SELL",0.0123693843046952
"GPR183","BTLA",0.0123690821082263
