Interactor_A	Interactor_B	Score	type
4218	STK40	FKBP5	3672	physical
4219	STK40	RFWD2	816	physical
4220	MINK1	CNOT1	986	physical
4221	MINK1	STRN	340	physical
4222	MINK1	MAP4K4	6562	physical
4223	MINK1	LONP1	1292	physical
4224	MINK1	HADHA	1020	physical
4225	MINK1	HADHB	408	physical
4226	MINK1	STRN3	510	physical
4227	MINK1	SQSTM1	476	physical
4228	MINK1	PTRF	340	physical
4229	MINK1	USP9X	306	physical
4230	MINK1	TNKS1BP1	1258	physical
4231	MINK1	STRN4	714	physical
4232	MINK1	MOB4	578	physical
4233	DCLK2	FKBP5	544	physical
4234	DCLK2	CDC37	1411	physical
4235	DCLK2	CLASP1	544	physical
4236	DCLK2	PPP1R9B	1360	physical
4237	CAMKK1	CTSA	340	physical
4238	CAMKK1	GLB1	408	physical
4239	CAMKK1	CAMK4	340	physical
4240	CAMKV	AP3B1	306	physical
4241	CAMKV	SAP18	476	physical
4242	CAMKV	AHCYL1	3876	physical
4243	CAMKV	GPC4	1088	physical
4244	CAMKV	BRD2	408	physical
4245	CAMKV	HADHA	3910	physical
4246	CAMKV	HADHB	2346	physical
4247	CAMKV	TCOF1	807.5	physical
4248	CAMKV	FKBP5	2108	physical
4249	CAMKV	SQSTM1	340	physical
4250	CAMKV	ZC3H18	544	physical
4251	CAMKV	GLG1	833	physical
4252	CAMKV	USP9X	680	physical
4253	CAMKV	AHCYL2	2448	physical
4254	CAMKV	EAF1	306	physical
4255	CAMKV	OSBPL8	1768	physical
4256	CAMKV	PNN	2618	physical
4257	CAMKV	CWC22	374	physical
4258	CAMKV	JPH1	340	physical
4259	CAMKV	ACIN1	306	physical
4260	CAMKV	SRRM2	1921	physical
4261	CAMKV	SUGT1	442	physical
4262	HIPK4	FKBP5	5474	physical
4263	HIPK4	CDC37	5457	physical
4264	ANKK1	SERPINB3	1258	physical
4265	ANKK1	FKBP5	816	physical
4266	ANKK1	HIF1AN	714	physical
4267	ANKK1	STUB1	374	physical
4268	NEK11	CDC37	3791	physical
4269	ADCK3	CALU	306	physical
4270	ADCK3	PMPCB	1326	physical
4271	ADCK3	RPN1	612	physical
4272	ADCK3	ATP1A1	544	physical
4273	ADCK3	APOD	544	physical
4274	ADCK3	CLU	408	physical
4275	ADCK3	ATP2A2	340	physical
4276	ADCK3	LONP1	1292	physical
4277	ADCK3	ATP5O	442	physical
4278	ADCK3	BCAP31	374	physical
4279	ADCK3	PMPCA	1564	physical
4280	ADCK3	NUP210	442	physical
4281	ADCK3	GCN1L1	340	physical
4282	ADCK3	TRABD	306	physical
4283	UHMK1	CNOT1	7684	physical
4284	UHMK1	CNOT3	1190	physical
4285	UHMK1	UBR5	578	physical
4286	UHMK1	LONP1	510	physical
4287	UHMK1	VBP1	306	physical
4288	UHMK1	RNF219	476	physical
4289	UHMK1	RAVER1	646	physical
4290	UHMK1	RQCD1	1224	physical
4291	UHMK1	CNOT6L	1224	physical
4292	UHMK1	TNKS1BP1	3094	physical
4293	UHMK1	CNOT10	1632	physical
4294	UHMK1	CNOT2	1122	physical
4295	UHMK1	CNOT7	850	physical
4296	UHMK1	CNOT11	612	physical
4297	MAPK15	ALDH7A1	340	physical
4298	MAPK15	CDK5	1938	physical
4299	MAPK15	PRKCZ	306	physical
4300	MAPK15	FKBP5	952	physical
4301	MAPK15	HSP90AB4P	612	physical
4302	MAPK15	ERC1	3434	physical
4303	MAPK15	CACYBP	306	physical
4304	MAPK15	SUGT1	1156	physical
4305	BRSK1	ANKRD28	340	physical
4306	BRSK1	ACO1	510	physical
4307	BRSK1	HADHA	1292	physical
4308	BRSK1	GSK3A	884	physical
4309	BRSK1	GSK3B	1462	physical
4310	BRSK1	HADHB	544	physical
4311	BRSK1	OBSCN	830.5714286	physical
4312	BRSK1	BRSK2	1122	physical
4313	BRSK1	USP9X	340	physical
4314	BRSK1	NT5DC2	1326	physical
4315	STK35	CTDSPL2	578	physical
4316	STK35	CDC37	1666	physical
4317	STK35	C1orf174	476	physical
4318	NEK7	EML3	1156	physical
4319	NEK7	ANKS6	2516	physical
4320	NEK7	ANKS3	3366	physical
4321	NEK7	NEK8	510	physical
4322	NEK7	NEK9	4930	physical
4323	NEK7	GCN1L1	476	physical
4324	NEK7	BICC1	1802	physical
4325	NEK7	NEK6	9180	physical
4326	NEK7	SMC4	306	physical
4327	TBCK	MYO1C	1292	physical
4328	TBCK	SPTBN2	1020	physical
4329	TBCK	EPB41L2	306	physical
4330	TBCK	MYO1B	1224	physical
4331	TBCK	WDR1	476	physical
4332	TBCK	FLOT1	306	physical
4333	TBCK	MYO1D	1156	physical
4334	TBCK	SRC	578	physical
4335	TBCK	ADD1	408	physical
4336	TBCK	HADHA	442	physical
4337	TBCK	FRK	17442	physical
4338	TBCK	GNB2	476	physical
4339	TBCK	DSG2	442	physical
4340	TBCK	PLEC	2074	physical
4341	TBCK	INA	442	physical
4342	TBCK	DBN1	1292	physical
4343	TBCK	IMMT	782	physical
4344	TBCK	GNAS	374	physical
4345	TBCK	PPP1R9B	612	physical
4346	TBCK	BCLAF1	374	physical
4347	TBCK	LIMA1	884	physical
4348	GSG2	MYO1C	2686	physical
4349	GSG2	SPTBN2	476	physical
4350	GSG2	EPB41L2	306	physical
4351	GSG2	MYO1B	2380	physical
4352	GSG2	WDR1	544	physical
4353	GSG2	FLOT1	374	physical
4354	GSG2	MYO1D	2890	physical
4355	GSG2	SVIL	1020	physical
4356	GSG2	GNAI2	782	physical
4357	GSG2	FYN	340	physical
4358	GSG2	YES1	544	physical
4359	GSG2	LYN	646	physical
4360	GSG2	GNAI3	578	physical
4361	GSG2	CD59	476	physical
4362	GSG2	HADHA	306	physical
4363	GSG2	CAPZA1	340	physical
4364	GSG2	GNB1	918	physical
4365	GSG2	GNB2	884	physical
4366	GSG2	GNAI1	646	physical
4367	GSG2	DSG2	1020	physical
4368	GSG2	FLOT2	408	physical
4369	GSG2	DBN1	2210	physical
4370	GSG2	GNAS	952	physical
4371	GSG2	PPP1R9B	816	physical
4372	GSG2	WDR6	306	physical
4373	GSG2	LIMA1	2856	physical
4374	GSG2	SCIN	340	physical
4375	GRK7	FKBP8	578	physical
4376	GRK7	TESK1	680	physical
4377	GRK7	CDC37	2533	physical
4378	STK32A	FKBP5	3434	physical
4379	STK32A	CDC37	4522	physical
4380	MYO3B	RCN2	476	physical
4381	MYO3B	LBR	306	physical
4382	MYO3B	DDB1	612	physical
4383	MYO3B	DHX30	374	physical
4384	MYO3B	USP9X	476	physical
4385	MYO3B	UNC45A	6018	physical
4386	MYO3B	RPAP3	306	physical
4387	MYO3B	STUB1	374	physical
4388	TRIB2	RFWD2	884	physical
4389	DYRK2	ZSWIM8	612	physical
4390	DYRK2	TAF4	306	physical
4391	DYRK2	UBR5	8670	physical
4392	DYRK2	PRKAR1A	306	physical
4393	DYRK2	PCM1	408	physical
4394	DYRK2	RBBP5	374	physical
4395	DYRK2	DDB1	4318	physical
4396	DYRK2	XRRA1	374	physical
4397	DYRK2	LARP1	510	physical
4398	DYRK2	DHX30	374	physical
4399	DYRK2	CLASRP	306	physical
4400	DYRK2	DCAF5	476	physical
4401	DYRK2	XPNPEP3	476	physical
4402	DYRK2	BIRC6	2958	physical
4403	DYRK2	CXXC1	374	physical
4404	DYRK2	ASH2L	374	physical
4405	DYRK2	SRRM2	527	physical
4406	DYRK2	VPRBP	5576	physical
4407	CDKL2	MYO1C	306	physical
4408	CDKL2	NEFL	374	physical
4409	CDKL2	MKI67	1258	physical
4410	CDKL2	MAP4K2	1122	physical
4411	CDKL2	DSG2	544	physical
4412	CDKL2	RRP1B	578	physical
4413	CDKL2	PDCD11	544	physical
4414	CDKL2	PLEC	2142	physical
4415	CDKL2	INA	782	physical
4416	CDKL2	DBN1	374	physical
4417	CDKL2	NAT10	374	physical
4418	CDKL2	RBM28	374	physical
4419	CDKL2	BCLAF1	408	physical
4420	MAP4K1	HAX1	408	physical
4421	MAP4K1	POLR2B	374	physical
4422	MAP4K1	LONP1	306	physical
4423	MAP4K1	DDB1	578	physical
4424	MAP4K1	GCN1L1	306	physical
4425	MAP4K1	DNAJA3	408	physical
4426	MAP4K1	MMS19	340	physical
4427	MAP4K1	NUDC	408	physical
4428	SGK3	AIP	306	physical
4429	SGK3	CDC37	1751	physical
4430	SGK3	CACYBP	340	physical
4431	SGK3	SGK2	442	physical
4432	SGK3	NISCH	680	physical
4433	ULK4	FKBP8	306	physical
4434	ULK4	ATAD3B	408	physical
4435	ULK4	ERC1	2074	physical
4436	ULK4	STK36	408	physical
4437	ULK4	SUGT1	1632	physical
4438	AURKB	PSMD14	306	physical
4439	AURKB	LONP1	374	physical
4440	AURKB	FRK	3468	physical
4441	AURKB	FKBP5	3264	physical
4442	AURKB	RCN2	748	physical
4443	AURKB	CDC37	2091	physical
4444	AURKB	GCN1L1	544	physical
4445	AURKB	MRPS31	306	physical
4446	AURKB	CACYBP	714	physical
4447	AURKB	INCENP	510	physical
4448	AURKB	KCMF1	306	physical
4449	SCYL1	EIF3D	442	physical
4450	SCYL1	SEC31A	1258	physical
4451	SCYL1	IQGAP1	850	physical
4452	SCYL1	NSUN2	476	physical
4453	SCYL1	PRMT1	680	physical
4454	SCYL1	EIF3L	408	physical
4455	TSSK2	FKBP5	4012	physical
4456	TSSK2	PTGES3	2609.5	physical
4457	TSSK2	HSP90AB4P	9214	physical
4458	TSSK2	CACYBP	816	physical
4459	PSKH2	AIP	1020	physical
4460	PSKH2	GLUD1	306	physical
4461	PSKH2	EPHB2	340	physical
4462	PSKH2	HADHA	986	physical
4463	PSKH2	PPP5C	442	physical
4464	PSKH2	FKBP5	5712	physical
4465	PSKH2	PTGES3	306	physical
4466	PSKH2	CDC37	1360	physical
4467	PSKH2	HSP90AB4P	2924	physical
4468	PSKH2	HSP90AA4P	1666	physical
4469	PSKH2	DNAJC10	306	physical
4470	PSKH2	GCN1L1	714	physical
4471	PSKH2	DNAJA3	578	physical
4472	PSKH2	CACYBP	476	physical
4473	PSKH2	STUB1	578	physical
4474	PSKH2	NOP58	782	physical
4475	CAMKK2	OBSL1	5576	physical
4476	TRIB3	TIMM8A	306	physical
4477	TRIB3	DDB1	680	physical
4478	TRIB3	RFWD2	1326	physical
4479	TRIB3	TIMM13	612	physical
4480	TRIB1	DDB1	646	physical
4481	TRIB1	STK40	442	physical
4482	TRIB1	RFWD2	1190	physical
4483	TP53RK	TP53BP1	442	physical
4484	TP53RK	LAGE3	544	physical
4485	TP53RK	C14orf142	2244	physical
4486	TP53RK	OSGEP	3366	physical
4487	TP53RK	TPRKB	1326	physical
4488	TESK2	FKBP5	5542	physical
4489	TESK2	TESK1	714	physical
4490	TESK2	CDC37	4284	physical
4491	TESK2	HSP90AB4P	6154	physical
4492	TESK2	HSP90AB2P	2040	physical
4493	TESK2	C5orf42	782	physical
4494	TESK2	CACYBP	714	physical
4495	TESK2	SUGT1	1224	physical
4496	SRPK1	TOP1	357	physical
4497	SRPK1	SON	442	physical
4498	SRPK1	U2AF2	476	physical
4499	SRPK1	MFAP1	374	physical
4500	SRPK1	MAP4K2	1224	physical
4501	SRPK1	PRPF4B	782	physical
4502	SRPK1	RBM39	714	physical
4503	SRPK1	RRP1B	306	physical
4504	SRPK1	PDCD11	578	physical
4505	SRPK1	RRS1	408	physical
4506	SRPK1	ATAD3B	476	physical
4507	SRPK1	DDX46	782	physical
4508	SRPK1	DHX30	782	physical
4509	SRPK1	KRI1	306	physical
4510	SRPK1	DDX54	442	physical
4511	SRPK1	DDX27	306	physical
4512	SRPK1	EBNA1BP2	578	physical
4513	SRPK1	C7orf50	306	physical
4514	SRPK1	GTPBP4	816	physical
4515	SRPK1	NAT10	340	physical
4516	SRPK1	PPAN	408	physical
4517	SRPK1	RBM28	884	physical
4518	SRPK1	LYAR	340	physical
4519	SRPK1	BCLAF1	476	physical
4520	SRPK1	PUF60	680	physical
4521	SRPK1	MRTO4	476	physical
4522	SRPK1	SRRM2	374	physical
4523	MAP3K14	IKBKB	2856	physical
4524	MAP3K14	CHUK	1938	physical
4525	MAP3K14	NFKB2	646	physical
4526	MAP3K14	TRAF3	578	physical
4527	MAP3K14	RRP1B	374	physical
4528	MAP3K14	CDC37	2295	physical
4529	MAP3K14	DHX30	340	physical
4530	MAP3K14	EBNA1BP2	510	physical
4531	MAP3K14	RBM28	476	physical
4532	MAP3K14	IKBKG	4828	physical
4533	PIK3R4	VBP1	476	physical
4534	PIK3R4	PIK3C3	578	physical
4535	PIK3R4	PFDN2	408	physical
4536	PKMYT1	CCNB2	2788	physical
4537	PKMYT1	CDK1	6664	physical
4538	PKMYT1	CCNB1	2006	physical
4539	PKMYT1	CCNA2	510	physical
4540	PKMYT1	HADHA	340	physical
4541	MAP3K3	TRAF7	1156	physical
4542	EIF2AK1	ARRB2	442	physical
4543	EIF2AK1	FKBP5	2448	physical
4544	EIF2AK1	CDC37	3349	physical
4545	EIF2AK1	CACYBP	408	physical
4546	EIF2AK1	STUB1	306	physical
4547	RIOK1	PRMT5	40902	physical
4548	RIOK1	WIZ	544	physical
4549	RIOK1	ACP1	476	physical
4550	RIOK1	CLNS1A	646	physical
4551	RIOK1	WDR77	8126	physical
4552	RIOK1	COPRS	306	physical
4553	RIOK1	EPB41L3	646	physical
4554	RIOK1	FARP1	340	physical
4555	MKNK1	MAPK1	544	physical
4556	MKNK1	FRK	2278	physical
4557	MKNK1	EIF4G1	578	physical
4558	MKNK1	MAPK14	1462	physical
4559	MKNK1	MKNK2	1394	physical
4560	CDK19	MED14	2584	physical
4561	CDK19	MED24	1190	physical
4562	CDK19	CCNC	544	physical
4563	CDK19	MED1	1598	physical
4564	CDK19	CDC37	1207	physical
4565	CDK19	MED13L	1122	physical
4566	CDK19	MED12L	646	physical
4567	CDK19	ERC1	2006	physical
4568	CDK19	MED12	4692	physical
4569	CDK19	MED15	714	physical
4570	CDK19	MED4	850	physical
4571	CDK19	MED17	1122	physical
4572	CDK19	MED13	2312	physical
4573	CDK19	MED23	1292	physical
4574	CDK19	MED16	952	physical
4575	TSSK6	HAX1	476	physical
4576	TSSK6	FKBP5	4488	physical
4577	TSSK6	CDC37	3672	physical
4578	TSSK6	HSP90AA5P	1258	physical
4579	TSSK1B	ST13	340	physical
4580	TSSK1B	PRKCE	935	physical
4581	TSSK1B	FKBP4	352.75	physical
4582	TSSK1B	FKBP5	3876	physical
4583	TSSK1B	PTGES3	314.5	physical
4584	TSSK1B	CACYBP	1462	physical
4585	TSSK1B	STUB1	646	physical
4586	TSSK1B	SUGT1	748	physical
4587	WNK3	PIK3C2A	2278	physical
4588	WNK3	GAK	306	physical
4589	WNK3	AP2A2	1360	physical
4590	WNK3	AP2A1	2380	physical
4591	WNK3	CLTB	884	physical
4592	WNK3	IGF2R	714	physical
4593	WNK3	EPS15	408	physical
4594	WNK3	CLTCL1	4148	physical
4595	WNK3	AP2B1	1734	physical
4596	WNK3	AP1B1	340	physical
4597	WNK3	CLINT1	1462	physical
4598	WNK3	RALBP1	340	physical
4599	WNK3	AP2M1	952	physical
4600	WNK3	WNK1	20536	physical
4601	WNK3	BMP2K	816	physical
4602	WNK3	WNK2	12138	physical
4603	STK33	SCO2	374	physical
4604	STK33	GLUD1	374	physical
4605	STK33	HCK	1428	physical
4606	STK33	FKBP5	6460	physical
4607	STK33	CDC37	6341	physical
4608	STK33	YME1L1	442	physical
4609	PRKD2	PRKD3	1020	physical
4610	STRADB	STK11	12342	physical
4611	STRADB	CCT6B	306	physical
4612	STRADB	STUB1	340	physical
4613	STRADB	SUGT1	476	physical
4614	STRADB	CAB39	3706	physical
4615	NUAK2	PPP1R12A	4590	physical
4616	NUAK2	EPB41L2	374	physical
4617	NUAK2	USP9X	612	physical
4618	NUAK2	PPP1R12C	476	physical
4619	NUAK2	TRIOBP	306	physical
4620	NUAK2	WDR6	374	physical
4621	NUAK2	RAI14	408	physical
4622	NUAK2	SRRM2	1241	physical
4623	NUAK2	EPB41L3	306	physical
4624	MYLK2	FBXO11	306	physical
4625	SLK	YAP1	5236	physical
4626	SLK	DAPK2	782	physical
4627	TAOK3	TAOK1	10438	physical
4628	TAOK3	STK26	612	physical
4629	TAOK3	TAOK2	1156	physical
4630	SRMS	HAX1	374	physical
4631	SRMS	LONP1	306	physical
4632	SRMS	FKBP5	2958	physical
4633	SRMS	CDC37	1462	physical
4634	SRMS	HSP90AB4P	646	physical
4635	SRMS	MTR	442	physical
4636	PLK3	AIP	340	physical
4637	POMK	ESYT2	340	physical
4638	POMK	PSMD14	306	physical
4639	POMK	CLGN	3536	physical
4640	POMK	XPO1	646	physical
4641	POMK	PGRMC2	442	physical
4642	POMK	SPTLC1	374	physical
4643	POMK	XPOT	306	physical
4644	POMK	ACSL4	680	physical
4645	POMK	LRP6	680	physical
4646	POMK	ATP5H	340	physical
4647	POMK	B3GAT3	442	physical
4648	POMK	SMC2	510	physical
4649	POMK	ACSL3	986	physical
4650	POMK	GLUD1	374	physical
4651	POMK	HLA-A	1054	physical
4652	POMK	RPN1	1700	physical
4653	POMK	RPN2	918	physical
4654	POMK	ATP1A1	425	physical
4655	POMK	SLC3A2	680	physical
4656	POMK	HLA-C	816	physical
4657	POMK	CLU	306	physical
4658	POMK	ATP2A2	1258	physical
4659	POMK	CANX	3634.909091	physical
4660	POMK	ATP5D	408	physical
4661	POMK	DDOST	918	physical
4662	POMK	HADHA	442	physical
4663	POMK	STT3A	374	physical
4664	POMK	ATP5O	612	physical
4665	POMK	ARCN1	340	physical
4666	POMK	ALDH3A2	374	physical
4667	POMK	PSMD7	408	physical
4668	POMK	COPB1	340	physical
4669	POMK	COPA	816	physical
4670	POMK	CSE1L	340	physical
4671	POMK	SEC61A1	918	physical
4672	POMK	KDSR	442	physical
4673	POMK	SLC39A14	306	physical
4674	POMK	PON2	476	physical
4675	POMK	DHCR24	340	physical
4676	POMK	RRP12	850	physical
4677	POMK	FAM69B	306	physical
4678	POMK	MON2	306	physical
4679	POMK	GOLGA5	1258	physical
4680	POMK	STT3B	306	physical
4681	POMK	NUP210	1190	physical
4682	POMK	FAR1	816	physical
4683	POMK	POMGNT1	714	physical
4684	POMK	GCN1L1	3672	physical
4685	POMK	CERS2	340	physical
4686	POMK	TMEM59	850	physical
4687	POMK	LMAN2L	340	physical
4688	POMK	ZDHHC6	850	physical
4689	POMK	SEC61A2	442	physical
4690	POMK	TM9SF3	476	physical
4691	POMK	APMAP	306	physical
4692	POMK	SMC4	544	physical
4693	POMK	FANCI	816	physical
4694	POMK	TMEM161A	306	physical
4695	POMK	TECR	578	physical
4696	POMK	GGT7	374	physical
4697	POMK	TMED7	374	physical
4698	CLK4	SERPINB3	340	physical
4699	CLK4	GSK3B	782	physical
4700	MKNK2	MAPK1	680	physical
4701	MKNK2	RPTOR	2278	physical
4702	SGK2	AIP	442	physical
4703	SGK2	FKBP5	3332	physical
4704	SGK2	CDC37	5746	physical
4705	NEK6	EML3	578	physical
4706	NEK6	ANKS3	612	physical
4707	NEK6	NEK9	10948	physical
4708	CSNK1G1	CSNK1G2	14110	physical
4709	PAK6	PAK4	1462	physical
4710	PAK6	LONP1	306	physical
4711	PAK6	CDC42	6052	physical
4712	PAK6	DCAF7	2890	physical
4713	PAK6	RAC1	306	physical
4714	PAK6	YWHAH	312.8	physical
4715	PAK6	DDB1	612	physical
4716	PAK6	USP9X	884	physical
4717	PAK6	USP7	374	physical
4718	PAK6	PPP1R9B	306	physical
4719	DYRK4	HAX1	340	physical
4720	DYRK4	AIP	816	physical
4721	DYRK4	PPP5C	714	physical
4722	DYRK4	FKBP5	6120	physical
4723	DYRK4	CDC37	6545	physical
4724	DYRK4	CACYBP	884	physical
4725	DYRK4	STUB1	340	physical
4726	SNRK	MYH1	306	physical
4727	SNRK	CSNK2B	306	physical
4728	SNRK	CSNK2A1	408	physical
4729	SNRK	MYH2	306	physical
4730	LATS2	WTIP	408	physical
4731	LATS2	HAX1	442	physical
4732	LATS2	MTA2	408	physical
4733	LATS2	HSPA4L	1394	physical
4734	LATS2	LATS1	476	physical
4735	LATS2	DNAJB1	374	physical
4736	LATS2	LONP1	1462	physical
4737	LATS2	FRK	816	physical
4738	LATS2	PLOD1	374	physical
4739	LATS2	FKBP5	1598	physical
4740	LATS2	IQGAP2	408	physical
4741	LATS2	FKBP8	612	physical
4742	LATS2	CDC37	2329	physical
4743	LATS2	P3H1	374	physical
4744	LATS2	HSP90AA4P	1666	physical
4745	LATS2	MOB1B	1020	physical
4746	LATS2	GCN1L1	476	physical
4747	LATS2	USP9X	1428	physical
4748	LATS2	DNAJA3	646	physical
4749	LATS2	ANAPC1	1326	physical
4750	LATS2	CPVL	442	physical
4751	LATS2	STUB1	680	physical
4752	LATS2	SUGT1	544	physical
4753	NRBP2	HAX1	680	physical
4754	NRBP2	TSC22D2	2244	physical
4755	NRBP2	GLUD1	646	physical
4756	NRBP2	POLR2B	408	physical
4757	NRBP2	CDC42EP1	306	physical
4758	NRBP2	TCEB1	6018	physical
4759	NRBP2	TCEB2	6970	physical
4760	NRBP2	TSC22D1	986	physical
4761	NRBP2	DDB1	1428	physical
4762	NRBP2	GCN1L1	408	physical
4763	NRBP2	TSC22D3	544	physical
4764	NRBP2	AMBRA1	612	physical
4765	NRBP2	NRBP1	1156	physical
4766	NRBP2	SUGT1	646	physical
4767	NRBP2	TSC22D4	4760	physical
4768	IRAK4	SERPINB3	442	physical
4769	STK32B	SERPINB3	340	physical
4770	PIM2	CDC37	1411	physical
4771	PAK7	CDC42	374	physical
4772	PAK7	PLEC	510	physical
4773	PAK7	INA	646	physical
4774	STK26	STRN	10540	physical
4775	STK26	STRN3	4488	physical
4776	STK26	SLMAP	4012	physical
4777	STK26	STRIP1	2788	physical
4778	STK26	CTTNBP2	884	physical
4779	STK26	PDCD10	1292	physical
4780	STK26	STRN4	5236	physical
4781	STK26	FGFR1OP2	578	physical
4782	STK26	CTTNBP2NL	4998	physical
4783	STK26	TAOK2	578	physical
4784	STK26	STRIP2	612	physical
4785	STK26	MOB4	782	physical
4786	STK26	STK24	27506	physical
4787	RPS6KB2	ACACB	9452	physical
4788	RPS6KB2	ACACA	820.6363636	physical
4789	PRKAG3	DNAJB1	306	physical
4790	PRKAG3	PRKAA2	918	physical
4791	PRKAG3	VBP1	442	physical
4792	PRKAG3	PRKAA1	1496	physical
4793	PRKAG3	CAMK2D	408	physical
4794	PRKAG3	GCN1L1	374	physical
4795	PRKAG3	DNAJA3	340	physical
4796	PRKAG3	PFDN5	544	physical
4797	PRKAG3	CACYBP	544	physical
4798	PRKAG3	PFDN2	408	physical
4799	PRKAG3	STUB1	340	physical
4800	PRKAG3	PRKAB1	442	physical
4801	PRKAG2	PRKAA2	918	physical
4802	PRKAG2	PRKAA1	1598	physical
4803	PRKAG2	PRKAB1	476	physical
4804	TBK1	TBKBP1	4624	physical
4805	TBK1	TXLNA	884	physical
4806	TBK1	TRAF2	1734	physical
4807	TBK1	CALCOCO2	578	physical
4808	TBK1	TANK	3298	physical
4809	TBK1	AZI2	2006	physical
4810	NRBP1	TSC22D2	3842	physical
4811	NRBP1	TCEB1	8262	physical
4812	NRBP1	TCEB2	20944	physical
4813	NRBP1	TSC22D1	2108	physical
4814	NRBP1	TSC22D3	408	physical
4815	NRBP1	TSC22D4	6732	physical
4816	HSPB8	VWA8	3774	physical
4817	HSPB8	ATP2A1	578	physical
4818	HSPB8	BAG3	20332	physical
4819	HSPB8	MYL1	340	physical
4820	HSPB8	TPM2	612	physical
4821	HSPB8	TPM1	680	physical
4822	HSPB8	MYH3	2618	physical
4823	HSPB8	PYGB	476	physical
4824	HSPB8	PYGM	646	physical
4825	HSPB8	MYH1	5032	physical
4826	HSPB8	MYH6	2448	physical
4827	HSPB8	MYH8	4556	physical
4828	HSPB8	ATP2A2	578	physical
4829	HSPB8	ACTN2	1156	physical
4830	HSPB8	USP11	362.6666667	physical
4831	HSPB8	MLF2	1632	physical
4832	HSPB8	DNAJC10	748	physical
4833	HSPB8	EXPH5	306	physical
4834	HSPB8	TTN	374	physical
4835	HSPB8	NUDT12	374	physical
4836	HSPB8	MYH2	4454	physical
4837	HSPB8	MYH4	5100	physical
4838	RPS6KA6	NF1	306	physical
4839	RPS6KA6	MAP2K2	1020	physical
4840	RPS6KA6	GGA2	340	physical
4841	TNIK	STRN	544	physical
4842	TNIK	STRN3	544	physical
4843	TNIK	CALCOCO2	884	physical
4844	TNIK	PRKG1	612	physical
4845	TNIK	KIF7	306	physical
4846	TNIK	PTRF	306	physical
4847	TNIK	MINK1	5984	physical
4848	TNIK	SIKE1	306	physical
4849	TNIK	NDEL1	340	physical
4850	TNIK	STRN4	918	physical
4851	TNIK	FGFR1OP2	374	physical
4852	TNIK	NDE1	544	physical
4853	TNIK	CTTNBP2NL	850	physical
4854	TLK1	DYNLL1	918	physical
4855	TLK1	TLK2	19482	physical
4856	TLK1	DYNLL2	374	physical
4857	TLK1	ABHD14B	476	physical
4858	TAOK2	AIP	510	physical
4859	TAOK2	STK25	578	physical
4860	TAOK2	CTSA	612	physical
4861	TAOK2	GLB1	1632	physical
4862	TAOK2	HADHA	510	physical
4863	TAOK2	ALDH18A1	612	physical
4864	TAOK2	HADHB	408	physical
4865	TAOK2	TAOK1	10506	physical
4866	TAOK2	KLHL36	374	physical
4867	TAOK2	TAOK3	1734	physical
4868	TAOK2	STK26	918	physical
4869	TAOK2	STK24	884	physical
4870	SRPK3	SON	408	physical
4871	SRPK3	U2AF2	952	physical
4872	SRPK3	RBM34	340	physical
4873	SRPK3	SRPK2	476	physical
4874	SRPK3	PRPF4B	340	physical
4875	SRPK3	KRR1	374	physical
4876	SRPK3	RBM39	748	physical
4877	SRPK3	RRP1B	340	physical
4878	SRPK3	PDCD11	476	physical
4879	SRPK3	KIAA0020	306	physical
4880	SRPK3	ATAD3B	408	physical
4881	SRPK3	DHX30	646	physical
4882	SRPK3	DDX54	442	physical
4883	SRPK3	SRPK1	578	physical
4884	SRPK3	CDC5L	306	physical
4885	SRPK3	EBNA1BP2	646	physical
4886	SRPK3	C7orf50	306	physical
4887	SRPK3	GTPBP4	748	physical
4888	SRPK3	NAT10	408	physical
4889	SRPK3	LUC7L	340	physical
4890	SRPK3	PPAN	340	physical
4891	SRPK3	RBM28	442	physical
4892	SRPK3	PUF60	646	physical
4893	SRPK3	MRTO4	544	physical
4894	SRPK3	LUC7L2	408	physical
4895	ICK	MAST4	680	physical
4896	ICK	KIAA0556	2210	physical
4897	ICK	FKBP5	2482	physical
4898	ICK	CDC37	3893	physical
4899	ICK	SMYD2	442	physical
4900	CDK11A	CSNK2A2	1972	physical
4901	CDK11A	CSNK2B	3128	physical
4902	CDK11A	CSNK2A1	8092	physical
4903	CDK11A	ZC3H18	1224	physical
4904	CDK11A	WDR6	340	physical
4905	AURKC	ANXA1	816	physical
4906	AURKC	CDC37	1241	physical
4907	AURKC	INCENP	340	physical
4908	AURKC	CRNN	340	physical
4909	CAMK2A	OGT	476	physical
4910	CAMK2A	NUP214	918	physical
4911	CAMK2A	CAMK2B	28526	physical
4912	CAMK2A	CAMK2G	10523	physical
4913	CAMK2A	CAMK2D	29036	physical
4914	CAMK2A	ITPR3	680	physical
4915	CAMK2A	ZMYM1	680	physical
4916	CAMK2A	CKAP2	442	physical
4917	CAMK2A	SNRK	850	physical
4918	MAST1	ACOT8	374	physical
4919	MAST1	MAST4	510	physical
4920	MAST1	AHCYL1	1360	physical
4921	MAST1	RNASEH2A	646	physical
4922	MAST1	IPO7	986	physical
4923	MAST1	CSNK2A2	408	physical
4924	MAST1	MCC	408	physical
4925	MAST1	PPP2R1B	612	physical
4926	MAST1	CTNNB1	442	physical
4927	MAST1	SERPINB4	374	physical
4928	MAST1	DAP3	1088	physical
