Subset_Size	Run	Predicted_Matrix	TP	TN	FP	FN	TPR	FPR	Precision	F1	MCC	Method	VI	NMI	ARI	Modularity	Communities	Density	Transitivity	Time_in_Seconds	Time_in_Minutes	Time_in_Hours	n_matrices
2	9	union	476	148472	3290	943	0.335447498238196	0.0216786810927637	0.12639405204461	0.183606557377049	0.194108807467625	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
2	9	inet	476	148472	3290	943	0.335447498238196	0.0216786810927637	0.12639405204461	0.183606557377049	0.194108807467625	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
2	9	early	503	150047	1715	916	0.354474982381959	0.0113005890802704	0.22678088367899	0.276601594720924	0.275214659492839	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
2	9	vote	80	151701	61	1339	0.0563777307963354	0.000401945150960056	0.567375886524823	0.102564102564103	0.176832009138588	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
2	9	union	487	146796	4966	932	0.343199436222692	0.0327222888470105	0.0893086374472767	0.141734575087311	0.160528888969753	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
2	9	inet	407	148439	3323	1012	0.286821705426357	0.0218961268301683	0.10911528150134	0.158088949310546	0.164661770700019	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
2	9	early	564	148581	3181	855	0.397463002114165	0.0209604512328514	0.150600801068091	0.218435321456236	0.233553894357383	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
2	9	vote	353	151336	426	1066	0.24876673713883	0.00280702679195055	0.453145057766367	0.321201091901729	0.331262770147024	JRF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
2	9	union	561	149411	2351	858	0.395348837209302	0.0154913614738867	0.192651098901099	0.259062572154237	0.266479014027547	JRF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
2	9	inet	394	151170	592	1025	0.277660324171952	0.00390084474374349	0.399594320486815	0.327650727650728	0.327946677080367	JRF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
2	10	vote	67	151744	18	1352	0.0472163495419309	0.000118606765857066	0.788235294117647	0.0890957446808511	0.191593789370355	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
2	10	union	487	148415	3347	932	0.343199436222692	0.0220542691846444	0.127021387584768	0.185417856462974	0.196947196523392	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
2	10	inet	487	148415	3347	932	0.343199436222692	0.0220542691846444	0.127021387584768	0.185417856462974	0.196947196523392	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
2	10	early	519	150018	1744	900	0.365750528541226	0.0114916777585957	0.229341581970835	0.281912004345464	0.281307058956765	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
2	10	vote	70	151716	46	1349	0.0493305144467935	0.000303106179412501	0.603448275862069	0.0912052117263844	0.170743709162763	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
2	10	union	464	147211	4551	955	0.326990838618746	0.0299877439675281	0.0925224327018943	0.144233758159776	0.159890973211284	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
2	10	inet	437	147728	4034	982	0.307963354474982	0.0265810940815224	0.0977409975397003	0.148387096774194	0.160138962576085	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
2	10	early	579	148512	3250	840	0.408033826638478	0.0214151105019702	0.151214416296683	0.220655487804878	0.237250637552349	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
2	10	vote	362	151323	439	1057	0.255109231853418	0.00289268723395843	0.451935081148564	0.326126126126126	0.335016384375118	JRF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
2	10	union	560	149383	2379	859	0.394644115574348	0.0156758608874422	0.190541000340252	0.256998623221661	0.264654985084108	JRF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
2	10	inet	415	151126	636	1004	0.29245947850599	0.00419077239361632	0.394862036156042	0.336032388663968	0.334550302194649	JRF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
3	1	vote	115	151710	52	1304	0.0810429880197322	0.000342641768031523	0.688622754491018	0.145018915510719	0.234274110018231	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	1	union	559	146942	4820	860	0.393939393939394	0.0317602561906143	0.103922662204871	0.164460135333922	0.18849733795591	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	1	inet	559	146942	4820	860	0.393939393939394	0.0317602561906143	0.103922662204871	0.164460135333922	0.18849733795591	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	1	early	606	149962	1800	813	0.427061310782241	0.0118606765857066	0.251870324189526	0.316862745098039	0.319902951126011	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	1	vote	123	151626	136	1296	0.0866807610993657	0.000896140008697829	0.474903474903475	0.146603098927294	0.200030992126273	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	1	union	581	144881	6881	838	0.409443269908386	0.0453407308812483	0.0778611632270169	0.130841121495327	0.162035701013764	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	1	inet	501	147623	4139	918	0.353065539112051	0.0272729668823553	0.107974137931034	0.165373824063377	0.182109136459649	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	1	early	650	148387	3375	769	0.458069062720226	0.0222387685981998	0.161490683229814	0.238795003673769	0.261027837998496	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	1	vote	449	151071	691	970	0.316420014094433	0.00455318195595735	0.393859649122807	0.350918327471669	0.347623495976611	JRF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	1	union	634	148758	3004	785	0.446793516560958	0.0197941513685903	0.174271577789994	0.250741546371366	0.268649202674861	JRF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	1	inet	453	151011	751	966	0.319238900634249	0.00494853784214757	0.37624584717608	0.345406023637057	0.34095856575377	JRF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	2	vote	118	151706	56	1301	0.0831571529245948	0.000368998827110871	0.67816091954023	0.148148148148148	0.235456478052174	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	2	union	571	146893	4869	848	0.402396053558844	0.0320831301643363	0.104963235294118	0.166496573844584	0.191686540730329	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	2	inet	571	146893	4869	848	0.402396053558844	0.0320831301643363	0.104963235294118	0.166496573844584	0.191686540730329	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	2	early	608	149992	1770	811	0.428470754052149	0.0116629986426115	0.255677039529016	0.320252831182513	0.322996334458746	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	2	vote	118	151625	137	1301	0.0831571529245948	0.000902729273467666	0.462745098039216	0.140979689366786	0.193295270194278	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	2	union	572	144795	6967	847	0.403100775193798	0.0459074076514542	0.075872131582438	0.12770707747265	0.158188867118878	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	2	inet	500	147340	4422	919	0.352360817477097	0.0291377288122191	0.101584721657863	0.157703832203123	0.17558756509312	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	2	early	647	148373	3389	772	0.455954897815363	0.0223310183049775	0.160307234886026	0.237213565536205	0.259361781733573	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	2	vote	449	151099	663	970	0.316420014094433	0.00436868254240192	0.403776978417266	0.354800474120901	0.352148643514161	JRF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	2	union	640	148777	2985	779	0.451021846370684	0.0196689553379634	0.176551724137931	0.253766851704996	0.271862624718735	JRF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	2	inet	455	151038	724	964	0.320648343904158	0.00477062769336197	0.385920271416455	0.350269438029253	0.346266242373178	JRF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	3	vote	116	151702	60	1303	0.0817477096546864	0.000395355886190219	0.659090909090909	0.145454545454545	0.230056069575836	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	3	union	568	146982	4780	851	0.400281888653982	0.0314966855998208	0.106207928197457	0.167873503768287	0.192470782204848	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	3	inet	568	146982	4780	851	0.400281888653982	0.0314966855998208	0.106207928197457	0.167873503768287	0.192470782204848	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	3	early	606	149924	1838	813	0.427061310782241	0.0121110686469604	0.247954173486088	0.313745793424799	0.317254803307532	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	3	vote	124	151645	117	1295	0.0873854827343199	0.000770943978070927	0.514522821576763	0.149397590361446	0.20936035746683	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	3	union	566	144777	6985	853	0.398872445384073	0.0460260144173113	0.0749569593431334	0.126198439241918	0.156145972685067	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	3	inet	476	148065	3697	943	0.335447498238196	0.0243605118540873	0.114066618739516	0.170243204577969	0.183073538998506	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	3	early	656	148377	3385	763	0.462297392529951	0.0223046612458982	0.162336055431824	0.24029304029304	0.263012703704833	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	3	vote	450	151084	678	969	0.317124735729387	0.00446752151394947	0.398936170212766	0.353356890459364	0.350339516240201	JRF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	3	union	629	148733	3029	790	0.443269908386187	0.0199588829878362	0.171951886276654	0.247784124482962	0.265617354481797	JRF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	3	inet	464	151000	762	955	0.326990838618746	0.00502101975461578	0.378466557911909	0.350850661625709	0.346166589308829	JRF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	4	vote	115	151702	60	1304	0.0810429880197322	0.000395355886190219	0.657142857142857	0.144291091593476	0.228713122934099	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	4	union	571	146914	4848	848	0.402396053558844	0.0319447556041697	0.105369994463923	0.16700789704592	0.192115711366865	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	4	inet	571	146914	4848	848	0.402396053558844	0.0319447556041697	0.105369994463923	0.16700789704592	0.192115711366865	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	4	early	601	150000	1762	818	0.42353770260747	0.0116102845244528	0.254337706305544	0.317821258593337	0.320210057560225	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	4	vote	121	151649	113	1298	0.0852713178294574	0.000744586918991579	0.517094017094017	0.146400483968542	0.207342524074079	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	4	union	580	144667	7095	839	0.408738548273432	0.0467508335419934	0.0755700325732899	0.127556630745546	0.15895965328269	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	4	inet	508	147498	4264	911	0.35799859055673	0.0280966249785849	0.106454316848282	0.164109190760782	0.18191867517476	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	4	early	664	148169	3593	755	0.467935165609584	0.0236752283180243	0.155978388536528	0.233967582804792	0.25892602131563	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	4	vote	460	151100	662	959	0.324171952078929	0.00436209327763208	0.409982174688057	0.362062180243998	0.359304016915047	JRF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	4	union	642	148771	2991	777	0.452431289640592	0.0197084909265824	0.176713459950454	0.2541567695962	0.272432861544037	JRF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	4	inet	457	151063	699	962	0.322057787174066	0.00460589607411605	0.395328719723183	0.35495145631068	0.351410079205448	JRF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	5	vote	116	151708	54	1303	0.0817477096546864	0.000355820297571197	0.682352941176471	0.146003775959723	0.234189845915425	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	5	union	564	146875	4887	855	0.397463002114165	0.0322017369301933	0.103467253714915	0.164192139737991	0.188887795290101	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	5	inet	564	146875	4887	855	0.397463002114165	0.0322017369301933	0.103467253714915	0.164192139737991	0.188887795290101	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	5	early	615	149975	1787	804	0.433403805496829	0.0117750161436987	0.256036636136553	0.321905260403036	0.325121765724421	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	5	vote	137	151633	129	1282	0.0965468639887245	0.000850015155308971	0.515037593984962	0.162611275964392	0.220193499056293	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	5	union	582	144574	7188	837	0.41014799154334	0.0473636351655882	0.0749034749034749	0.126673196212863	0.158384300172095	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	5	inet	492	147598	4164	927	0.346723044397463	0.0274376985016012	0.105670103092784	0.161975308641975	0.178174454729224	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	5	early	666	148103	3659	753	0.469344608879493	0.0241101197928335	0.153988439306358	0.231894150417827	0.257504776211226	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	5	vote	458	151091	671	961	0.32276250880902	0.00442139666056062	0.405668733392383	0.359497645211931	0.356551615151121	JRF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	5	union	639	148726	3036	780	0.450317124735729	0.0200050078412251	0.173877551020408	0.250883392226148	0.269400446295443	JRF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	5	inet	461	151031	731	958	0.324876673713883	0.00481675254675083	0.386744966442953	0.353121409421678	0.348947270675153	JRF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	6	vote	113	151704	58	1306	0.0796335447498238	0.000382177356650545	0.660818713450292	0.142138364779874	0.227363905058781	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	6	union	557	146924	4838	862	0.392529950669486	0.0318788629564713	0.1032437442076	0.163486938655709	0.18743366311045	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	6	inet	557	146924	4838	862	0.392529950669486	0.0318788629564713	0.1032437442076	0.163486938655709	0.18743366311045	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	6	early	601	149969	1793	818	0.42353770260747	0.0118145517323177	0.251044277360067	0.315237345921846	0.318005025065257	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	6	vote	121	151640	122	1298	0.0852713178294574	0.000803890301920112	0.497942386831276	0.14560770156438	0.203329852760263	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	6	union	582	144654	7108	837	0.41014799154334	0.0468364939840013	0.0756827048114434	0.127785706444176	0.159393506952533	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	6	inet	496	147863	3899	923	0.34954193093728	0.0256915433375944	0.112855517633675	0.17062263501892	0.18584747531938	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	6	early	649	148357	3405	770	0.457364341085271	0.0224364465412949	0.160088801184016	0.23716426091723	0.259579246873385	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	6	vote	460	151108	654	959	0.324171952078929	0.00430937915947339	0.412926391382406	0.363205684958547	0.360641798490569	JRF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	6	union	638	148710	3052	781	0.449612403100775	0.0201104360775425	0.17289972899729	0.249755333724799	0.268359620412177	JRF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	6	inet	462	151082	680	957	0.325581395348837	0.00448070004348915	0.404553415061296	0.360796563842249	0.35760485814759	JRF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	7	vote	119	151697	65	1300	0.083861874559549	0.000428302210039404	0.646739130434783	0.148471615720524	0.230761412336703	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	7	union	572	146906	4856	847	0.403100775193798	0.0319974697223284	0.105379513633014	0.167080473199942	0.192300081257881	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	7	inet	572	146906	4856	847	0.403100775193798	0.0319974697223284	0.105379513633014	0.167080473199942	0.192300081257881	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	7	early	606	150002	1760	813	0.427061310782241	0.0115971059949131	0.256128486897718	0.320211360634082	0.322757758841516	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	7	vote	113	151628	134	1306	0.0796335447498238	0.000882961479158156	0.45748987854251	0.135654261704682	0.188029502515096	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	7	union	586	144714	7048	833	0.412966878083157	0.046441138097811	0.0767618548598376	0.129459847564343	0.161361339599254	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	7	inet	478	148153	3609	941	0.336856941508104	0.0237806565543417	0.116956202593589	0.173628768616055	0.186118904673745	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	7	early	657	148471	3291	762	0.463002114164905	0.0216852703575335	0.166413373860182	0.244829513694802	0.266810068974184	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	7	vote	461	151127	635	958	0.324876673713883	0.00418418312884648	0.420620437956204	0.366600397614314	0.364513016049025	JRF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	7	union	645	148731	3031	774	0.454545454545455	0.0199720615173759	0.175462459194777	0.253189401373896	0.272032154564474	JRF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	7	inet	467	151057	705	952	0.329105003523608	0.00464543166273507	0.398464163822526	0.360478579698958	0.356726072475477	JRF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	8	vote	113	151707	55	1306	0.0796335447498238	0.000362409562341034	0.672619047619048	0.142407057340895	0.229439923895202	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	8	union	561	146979	4783	858	0.395348837209302	0.0315164533941303	0.10497754491018	0.165902705899749	0.189954363824097	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	8	inet	561	146979	4783	858	0.395348837209302	0.0315164533941303	0.10497754491018	0.165902705899749	0.189954363824097	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	8	early	603	149973	1789	816	0.424947145877378	0.0117881946732384	0.252090301003345	0.316452374704802	0.319245266389855	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	8	vote	131	151607	155	1288	0.0923185341789993	0.00102133603932473	0.458041958041958	0.15366568914956	0.202605163622565	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	8	union	596	144582	7180	823	0.420014094432699	0.0473109210474295	0.0766460905349794	0.129635671560631	0.162655222700975	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	8	inet	535	147303	4459	884	0.377026074700493	0.0293815316087031	0.107128554265118	0.166848588803992	0.187533480153302	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	8	early	665	148336	3426	754	0.468639887244538	0.0225748211014615	0.162551943290149	0.241379310344828	0.265052517635901	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	8	vote	460	151044	718	959	0.324171952078929	0.00473109210474295	0.390492359932088	0.354254909510974	0.350319618935345	JRF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	8	union	633	148725	3037	786	0.446088794926004	0.0200115971059949	0.172479564032698	0.2487718608764	0.266926324256919	JRF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	8	inet	457	151047	715	962	0.322057787174066	0.00471132431043344	0.389931740614334	0.352759552296411	0.348905586794865	JRF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	9	vote	124	151709	53	1295	0.0873854827343199	0.00034923103280136	0.700564971751412	0.155388471177945	0.245434082980328	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	9	union	577	146798	4964	842	0.406624383368569	0.0327091103174708	0.104132828009385	0.165804597701149	0.191844710691637	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	9	inet	577	146798	4964	842	0.406624383368569	0.0327091103174708	0.104132828009385	0.165804597701149	0.191844710691637	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	9	early	612	150010	1752	807	0.431289640591966	0.0115443918767544	0.258883248730964	0.32355273592387	0.326219278065499	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	9	vote	131	151629	133	1288	0.0923185341789993	0.000876372214388319	0.496212121212121	0.155674390968509	0.211197783418731	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	9	union	578	144597	7165	841	0.407329105003524	0.047212082075882	0.0746480692238151	0.126173324601615	0.157479052488091	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	9	inet	504	147278	4484	915	0.355179704016913	0.029546263227949	0.101042502004812	0.157327922584673	0.175761863780623	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	9	early	631	148289	3473	788	0.444679351656096	0.0228845165456438	0.153752436647174	0.228499004164403	0.250244751481756	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	9	vote	456	151092	670	963	0.321353065539112	0.00441480739579078	0.404973357015986	0.358349705304519	0.355449442252595	JRF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	9	union	638	148676	3086	781	0.449612403100775	0.0203344710797169	0.171321160042965	0.248104219327241	0.267022781259299	JRF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	9	inet	443	151094	668	976	0.312191684284708	0.0044016288662511	0.398739873987399	0.350197628458498	0.347494951765717	JRF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	10	vote	120	151708	54	1299	0.0845665961945032	0.000355820297571197	0.689655172413793	0.150659133709981	0.239502534183633	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	10	union	567	146885	4877	852	0.399577167019027	0.032135844282495	0.104151359294636	0.165233862742241	0.190132788657259	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	10	inet	567	146885	4877	852	0.399577167019027	0.032135844282495	0.104151359294636	0.165233862742241	0.190132788657259	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	10	early	614	149957	1805	805	0.432699083861875	0.0118936229095558	0.253823894171145	0.319958311620636	0.323362911357124	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	10	vote	127	151631	131	1292	0.0894996476391825	0.000863193684848645	0.492248062015504	0.151460942158617	0.207080323047047	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	10	union	575	144744	7018	844	0.405214940098661	0.0462434601547159	0.0757276438825234	0.127607634265424	0.158439394479738	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	10	inet	488	147621	4141	931	0.343904157857646	0.0272861454118949	0.105422337437892	0.161375661375661	0.177184405062575	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	10	early	650	148229	3533	769	0.458069062720226	0.0232798724318341	0.155390867798231	0.232059978579079	0.255574373436902	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	10	vote	458	151076	686	961	0.32276250880902	0.00452023563210817	0.40034965034965	0.357393679282091	0.354113862408084	JRF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	10	union	621	148676	3086	798	0.437632135306554	0.0203344710797169	0.16752090639331	0.242294186500195	0.260150431665383	JRF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
3	10	inet	455	151080	682	964	0.320648343904158	0.00449387857302882	0.400175901495163	0.356025039123631	0.352863845595441	JRF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
4	1	vote	27	151760	2	1392	0.0190274841437632	1.3178529539674e-05	0.931034482758621	0.037292817679558	0.132401484078056	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
4	1	union	624	145380	6382	795	0.439746300211416	0.0420526877610996	0.0890665144162147	0.14813056379822	0.182368453914119	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
4	1	inet	617	145850	5912	802	0.434813248766737	0.0389557333192762	0.0945014550467147	0.155259184700554	0.187734583517973	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
4	1	early	650	150014	1748	769	0.458069062720226	0.011518034817675	0.271059216013344	0.340581608593136	0.34462202693465	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
4	1	vote	42	151758	4	1377	0.0295983086680761	2.63570590793479e-05	0.91304347826087	0.0573378839590444	0.163507078197307	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
4	1	union	662	142984	8778	757	0.466525722339676	0.057840566149629	0.0701271186440678	0.121926512570218	0.162811566274576	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
4	1	inet	518	148217	3545	901	0.365045806906272	0.0233589436090721	0.127492000984494	0.18898212331266	0.203710096295754	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
4	1	early	704	148240	3522	715	0.496124031007752	0.0232073905193659	0.16658778987222	0.249424269264836	0.276608183646244	GRNBoost2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
4	1	vote	380	151419	343	1039	0.267794221282593	0.00226011781605408	0.525587828492393	0.354808590102708	0.371149404052426	JRF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
4	1	union	703	148032	3730	716	0.495419309372798	0.0245779575914919	0.158583352131739	0.24025974025974	0.269074711347137	JRF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
4	1	inet	476	150940	822	943	0.335447498238196	0.005416375640806	0.366718027734977	0.350386455649614	0.344933746404421	JRF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
4	2	vote	28	151761	1	1391	0.0197322057787174	6.58926476983698e-06	0.96551724137931	0.0386740331491713	0.137354524208741	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
4	2	union	628	145369	6393	791	0.442565186751233	0.0421251696735678	0.0894459478706737	0.148815165876777	0.183441011272099	GENIE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
